item,itemLabel,parent,parentLabel
http://www.wikidata.org/entity/Q910067,chemometrics,http://www.wikidata.org/entity/Q2539,machine learning
http://www.wikidata.org/entity/Q910067,chemometrics,http://www.wikidata.org/entity/Q12483,statistics
http://www.wikidata.org/entity/Q912065,hydrochemistry,http://www.wikidata.org/entity/Q42250,hydrology
http://www.wikidata.org/entity/Q912065,hydrochemistry,http://www.wikidata.org/entity/Q161764,geochemistry
http://www.wikidata.org/entity/Q912169,nanoscience,http://www.wikidata.org/entity/Q336,science
http://www.wikidata.org/entity/Q928865,art therapy,http://www.wikidata.org/entity/Q838202,expressive therapy
http://www.wikidata.org/entity/Q932068,environmental health,http://www.wikidata.org/entity/Q189603,public health
http://www.wikidata.org/entity/Q963731,semantics of logic,http://www.wikidata.org/entity/Q39645,semantics
http://www.wikidata.org/entity/Q970687,eye tracking,http://www.wikidata.org/entity/Q106518118,tracking
http://www.wikidata.org/entity/Q980357,grammatical category,http://www.wikidata.org/entity/Q937228,property
http://www.wikidata.org/entity/Q980357,grammatical category,http://www.wikidata.org/entity/Q12050496,feature
http://www.wikidata.org/entity/Q1017569,business development,http://www.wikidata.org/entity/Q192581,job activity
http://www.wikidata.org/entity/Q1017569,business development,http://www.wikidata.org/entity/Q1150070,change
http://www.wikidata.org/entity/Q1017569,business development,http://www.wikidata.org/entity/Q5001951,business studies
http://www.wikidata.org/entity/Q1022240,failure analysis,http://www.wikidata.org/entity/Q217602,analysis
http://www.wikidata.org/entity/Q1022240,failure analysis,http://www.wikidata.org/entity/Q1058438,risk assessment
http://www.wikidata.org/entity/Q1044484,evolutionary developmental biology,http://www.wikidata.org/entity/Q420,biology
http://www.wikidata.org/entity/Q1048526,biomedical informatics,http://www.wikidata.org/entity/Q4027615,informatics
http://www.wikidata.org/entity/Q1049876,environmental security,http://www.wikidata.org/entity/Q1280151,security studies
http://www.wikidata.org/entity/Q1049876,environmental security,http://www.wikidata.org/entity/Q5381367,environmental studies
http://www.wikidata.org/entity/Q1051925,resolution,,
http://www.wikidata.org/entity/Q1062839,error detection and correction,http://www.wikidata.org/entity/Q418,telecommunications
http://www.wikidata.org/entity/Q1062839,error detection and correction,http://www.wikidata.org/entity/Q179310,computing
http://www.wikidata.org/entity/Q1062839,error detection and correction,http://www.wikidata.org/entity/Q1204361,redundancy
http://www.wikidata.org/entity/Q1068473,educational technology,http://www.wikidata.org/entity/Q11016,technology
http://www.wikidata.org/entity/Q1070952,histopathology,http://www.wikidata.org/entity/Q683455,anatomical pathology
http://www.wikidata.org/entity/Q1070952,histopathology,http://www.wikidata.org/entity/Q2671652,medical test
http://www.wikidata.org/entity/Q1078276,natural language understanding,http://www.wikidata.org/entity/Q30642,natural language processing
http://www.wikidata.org/entity/Q1116097,grounding in communication,http://www.wikidata.org/entity/Q25203393,grounding
http://www.wikidata.org/entity/Q1122550,computer music,,
http://www.wikidata.org/entity/Q1124169,genetic counseling,http://www.wikidata.org/entity/Q4390239,counseling
http://www.wikidata.org/entity/Q1138244,phytosociology,http://www.wikidata.org/entity/Q900651,coenology
http://www.wikidata.org/entity/Q1138244,phytosociology,http://www.wikidata.org/entity/Q1387972,plant ecology
http://www.wikidata.org/entity/Q1140126,social media analytics,http://www.wikidata.org/entity/Q485396,analytics
http://www.wikidata.org/entity/Q1147173,Q1147173,http://www.wikidata.org/entity/Q2043282,business administration
http://www.wikidata.org/entity/Q1149653,building automation,http://www.wikidata.org/entity/Q525443,distributed control system
http://www.wikidata.org/entity/Q1172474,data hub,http://www.wikidata.org/entity/Q7397,software
http://www.wikidata.org/entity/Q1195662,legal anthropology,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q1195662,legal anthropology,http://www.wikidata.org/entity/Q4932206,jurisprudence
http://www.wikidata.org/entity/Q1195766,space sciences,http://www.wikidata.org/entity/Q336,science
http://www.wikidata.org/entity/Q1195766,space sciences,http://www.wikidata.org/entity/Q338,cosmology
http://www.wikidata.org/entity/Q17072965,Open science data,http://www.wikidata.org/entity/Q309901,open data
http://www.wikidata.org/entity/Q17084460,convolutional neural network,http://www.wikidata.org/entity/Q5441227,feedforward neural network
http://www.wikidata.org/entity/Q17143797,UBY-LMF,,
http://www.wikidata.org/entity/Q17149027,Taiwan studies,http://www.wikidata.org/entity/Q162817,East Asian studies
http://www.wikidata.org/entity/Q17149027,Taiwan studies,http://www.wikidata.org/entity/Q269915,sinology
http://www.wikidata.org/entity/Q17233037,cybersecurity,http://www.wikidata.org/entity/Q21198,computer science
http://www.wikidata.org/entity/Q17233037,cybersecurity,http://www.wikidata.org/entity/Q189900,information security
http://www.wikidata.org/entity/Q17624049,Linked Data Platform,http://www.wikidata.org/entity/Q515701,linked data
http://www.wikidata.org/entity/Q18235183,environmental fluid mechanics,http://www.wikidata.org/entity/Q172145,fluid mechanics
http://www.wikidata.org/entity/Q18244815,scientific communication,http://www.wikidata.org/entity/Q11024,communication
http://www.wikidata.org/entity/Q18351432,Industrial and Production engineering,,
http://www.wikidata.org/entity/Q18424298,Q18424298,http://www.wikidata.org/entity/Q11790208,Forest sciences
http://www.wikidata.org/entity/Q18618590,Curated Databases,,
http://www.wikidata.org/entity/Q19081056,Observations,,
http://www.wikidata.org/entity/Q19483216,organizational behavior studies,http://www.wikidata.org/entity/Q3769299,human behavior
http://www.wikidata.org/entity/Q19924411,forestry science,http://www.wikidata.org/entity/Q28797,applied science
http://www.wikidata.org/entity/Q19924411,forestry science,http://www.wikidata.org/entity/Q173113,agronomy
http://www.wikidata.org/entity/Q19924411,forestry science,http://www.wikidata.org/entity/Q372561,forest management
http://www.wikidata.org/entity/Q19924411,forestry science,http://www.wikidata.org/entity/Q3606845,agricultural science
http://www.wikidata.org/entity/Q19924411,forestry science,http://www.wikidata.org/entity/Q16021386,forestry engineer
http://www.wikidata.org/entity/Q19924411,forestry science,http://www.wikidata.org/entity/Q110231626,"agricultural, veterinary and food sciences"
http://www.wikidata.org/entity/Q20072145,Biomedical,,
http://www.wikidata.org/entity/Q20417087,freshwater ecology,http://www.wikidata.org/entity/Q104196941,aquatic ecology
http://www.wikidata.org/entity/Q20514253,blockchain,http://www.wikidata.org/entity/Q8513,database
http://www.wikidata.org/entity/Q20514253,blockchain,http://www.wikidata.org/entity/Q27948,list
http://www.wikidata.org/entity/Q20514253,blockchain,http://www.wikidata.org/entity/Q175263,data structure
http://www.wikidata.org/entity/Q20514253,blockchain,http://www.wikidata.org/entity/Q339678,distributed data storage
http://www.wikidata.org/entity/Q20514253,blockchain,http://www.wikidata.org/entity/Q15836568,computer network protocol
http://www.wikidata.org/entity/Q20514253,blockchain,http://www.wikidata.org/entity/Q25110971,distributed ledger
http://www.wikidata.org/entity/Q20575568,constraint,,
http://www.wikidata.org/entity/Q20730570,batology,http://www.wikidata.org/entity/Q441,botany
http://www.wikidata.org/entity/Q21130725,behavioral archaeology,http://www.wikidata.org/entity/Q1436152,processual archaeology
http://www.wikidata.org/entity/Q21936818,map visualization,http://www.wikidata.org/entity/Q6504956,data visualization
http://www.wikidata.org/entity/Q22673982,Word2vec,http://www.wikidata.org/entity/Q18395344,word embedding
http://www.wikidata.org/entity/Q22907329,Node-RED,,
http://www.wikidata.org/entity/Q22908625,Semantic Geospatial Web,http://www.wikidata.org/entity/Q54837,Semantic Web
http://www.wikidata.org/entity/Q22908625,Semantic Geospatial Web,http://www.wikidata.org/entity/Q2396610,GeoWeb
http://www.wikidata.org/entity/Q23065481,mobility,http://www.wikidata.org/entity/Q813912,condition
http://www.wikidata.org/entity/Q23578769,urban studies,http://www.wikidata.org/entity/Q12831143,human geography
http://www.wikidata.org/entity/Q24002214,cheloniology,http://www.wikidata.org/entity/Q9307400,reptiliology
http://www.wikidata.org/entity/Q24965354,rangeland management,http://www.wikidata.org/entity/Q3743137,natural resource management
http://www.wikidata.org/entity/Q24965354,rangeland management,http://www.wikidata.org/entity/Q5333882,ecosystem management
http://www.wikidata.org/entity/Q25047676,named entity,http://www.wikidata.org/entity/Q35120,entity
http://www.wikidata.org/entity/Q25048059,nomology,http://www.wikidata.org/entity/Q5891,philosophy
http://www.wikidata.org/entity/Q25054415,space psychology,http://www.wikidata.org/entity/Q9418,psychology
http://www.wikidata.org/entity/Q25054415,space psychology,http://www.wikidata.org/entity/Q538904,applied psychology
http://www.wikidata.org/entity/Q25112020,smart manufacturing,http://www.wikidata.org/entity/Q187939,industrial manufacturing
http://www.wikidata.org/entity/Q25312607,programming model,,
http://www.wikidata.org/entity/Q25404245,hemipterology,http://www.wikidata.org/entity/Q39286,entomology
http://www.wikidata.org/entity/Q25508248,radio meteorology,http://www.wikidata.org/entity/Q25261,meteorology
http://www.wikidata.org/entity/Q26710929,security science,http://www.wikidata.org/entity/Q1587903,human science
http://www.wikidata.org/entity/Q26710929,security science,http://www.wikidata.org/entity/Q5769133,Factual science
http://www.wikidata.org/entity/Q26792203,Solap,,
http://www.wikidata.org/entity/Q27808133,paleoichthyology,http://www.wikidata.org/entity/Q7205,paleontology
http://www.wikidata.org/entity/Q27808133,paleoichthyology,http://www.wikidata.org/entity/Q60242,ichthyology
http://www.wikidata.org/entity/Q27808133,paleoichthyology,http://www.wikidata.org/entity/Q210369,paleozoology
http://www.wikidata.org/entity/Q27964550,acid–base chemistry,http://www.wikidata.org/entity/Q2329,chemistry
http://www.wikidata.org/entity/Q27992545,medieval history,http://www.wikidata.org/entity/Q1066186,study of history
http://www.wikidata.org/entity/Q29017317,similarity measure,http://www.wikidata.org/entity/Q192276,measure
http://www.wikidata.org/entity/Q29980364,Hebrew Bible studies,http://www.wikidata.org/entity/Q794605,biblical studies
http://www.wikidata.org/entity/Q29981726,n-ary relations,http://www.wikidata.org/entity/Q7310068,reification
http://www.wikidata.org/entity/Q30594891,floral biology,http://www.wikidata.org/entity/Q441,botany
http://www.wikidata.org/entity/Q30674193,Contemporary-Traditional Art,http://www.wikidata.org/entity/Q2018526,arts
http://www.wikidata.org/entity/Q30692626,open information extraction,http://www.wikidata.org/entity/Q1662562,information extraction
http://www.wikidata.org/entity/Q31388616,RDF dataset,http://www.wikidata.org/entity/Q1172284,data set
http://www.wikidata.org/entity/Q32081746,graph embedding,http://www.wikidata.org/entity/Q980509,embedding
http://www.wikidata.org/entity/Q32945468,question-answering dataset,http://www.wikidata.org/entity/Q593744,knowledge base
http://www.wikidata.org/entity/Q32945468,question-answering dataset,http://www.wikidata.org/entity/Q1172284,data set
http://www.wikidata.org/entity/Q33003557,knowledge graph embedding,http://www.wikidata.org/entity/Q980509,embedding
http://www.wikidata.org/entity/Q33003557,knowledge graph embedding,http://www.wikidata.org/entity/Q32081746,graph embedding
http://www.wikidata.org/entity/Q38072107,fiction literature,http://www.wikidata.org/entity/Q8242,literature
http://www.wikidata.org/entity/Q38072107,fiction literature,http://www.wikidata.org/entity/Q8253,fiction
http://www.wikidata.org/entity/Q40890078,explainable AI,http://www.wikidata.org/entity/Q11660,artificial intelligence
http://www.wikidata.org/entity/Q42417149,data exploration,,
http://www.wikidata.org/entity/Q47011897,Black Loch Crannog,,
http://www.wikidata.org/entity/Q48967834,asset pricing,http://www.wikidata.org/entity/Q1401304,economic theory
http://www.wikidata.org/entity/Q54811283,RDF2Vec,http://www.wikidata.org/entity/Q33003557,knowledge graph embedding
http://www.wikidata.org/entity/Q54862900,Q54862900,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q55118400,General Information Model,,
http://www.wikidata.org/entity/Q56539593,Semantic Web Framework,http://www.wikidata.org/entity/Q1330336,web framework
http://www.wikidata.org/entity/Q56655440,HDT,,
http://www.wikidata.org/entity/Q57159190,natural language,http://www.wikidata.org/entity/Q17376908,languoid
http://www.wikidata.org/entity/Q57629717,chaos engineering,http://www.wikidata.org/entity/Q2193887,reliability engineering
http://www.wikidata.org/entity/Q57814310,nanopublication,http://www.wikidata.org/entity/Q7449080,semantic publishing
http://www.wikidata.org/entity/Q59163916,metadata mapping,,
http://www.wikidata.org/entity/Q60740481,industrial internet of things,http://www.wikidata.org/entity/Q251212,Internet of things
http://www.wikidata.org/entity/Q61706319,development policy,http://www.wikidata.org/entity/Q1156854,policy
http://www.wikidata.org/entity/Q62211950,Semantic Sensor Network Ontology,,
http://www.wikidata.org/entity/Q64811452,geospatial science,http://www.wikidata.org/entity/Q1071,geography
http://www.wikidata.org/entity/Q65281046,Microblogging,,
http://www.wikidata.org/entity/Q65306641,spectrometry,http://www.wikidata.org/entity/Q2165586,characterization
http://www.wikidata.org/entity/Q65306641,spectrometry,http://www.wikidata.org/entity/Q4751159,analytical chemical technique
http://www.wikidata.org/entity/Q66490562,Modern Greek Studies,,
http://www.wikidata.org/entity/Q69886737,psychiatric social work,,
http://www.wikidata.org/entity/Q70359543,oral health,http://www.wikidata.org/entity/Q12147,health
http://www.wikidata.org/entity/Q71823027,CrowdTruth,,
http://www.wikidata.org/entity/Q73941450,demographic anthropology,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q73941450,demographic anthropology,http://www.wikidata.org/entity/Q37732,demography
http://www.wikidata.org/entity/Q74128869,maritime anthropology,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q74130636,mathematical anthropology,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q84761134,data completeness,,
http://www.wikidata.org/entity/Q85720117,Stanford Modern Thought & Literature,,
http://www.wikidata.org/entity/Q85758206,Eagle-i,,
http://www.wikidata.org/entity/Q93439036,Heritage Conservation Studies,,
http://www.wikidata.org/entity/Q94100381,table,,
http://www.wikidata.org/entity/Q95832426,visual analysis,http://www.wikidata.org/entity/Q218385,sensory analysis
http://www.wikidata.org/entity/Q96239348,social dialectology,http://www.wikidata.org/entity/Q146893,dialectology
http://www.wikidata.org/entity/Q96416030,zero-shot learning,http://www.wikidata.org/entity/Q2539,machine learning
http://www.wikidata.org/entity/Q97161074,guesstimate,http://www.wikidata.org/entity/Q791801,estimation
http://www.wikidata.org/entity/Q97200241,zoonotic virology,http://www.wikidata.org/entity/Q7215,virology
http://www.wikidata.org/entity/Q97374093,anthropology of gender and sexuality,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q97379839,visual language,,
http://www.wikidata.org/entity/Q98035701,question generation,http://www.wikidata.org/entity/Q10843872,process
http://www.wikidata.org/entity/Q98925312,Link prediction,,
http://www.wikidata.org/entity/Q99196766,ontology development,http://www.wikidata.org/entity/Q17008777,conceptualization
http://www.wikidata.org/entity/Q99510066,labeled property graph,http://www.wikidata.org/entity/Q113301322,property graph
http://www.wikidata.org/entity/Q99691757,jazz studies,http://www.wikidata.org/entity/Q27908,music education
http://www.wikidata.org/entity/Q99691757,jazz studies,http://www.wikidata.org/entity/Q164204,musicology
http://www.wikidata.org/entity/Q100913396,plant ecophysiology,http://www.wikidata.org/entity/Q185973,plant physiology
http://www.wikidata.org/entity/Q100913396,plant ecophysiology,http://www.wikidata.org/entity/Q295425,ecophysiology
http://www.wikidata.org/entity/Q100913396,plant ecophysiology,http://www.wikidata.org/entity/Q1387972,plant ecology
http://www.wikidata.org/entity/Q102327484,classical studies,,
http://www.wikidata.org/entity/Q103884376,hearing science,http://www.wikidata.org/entity/Q336,science
http://www.wikidata.org/entity/Q103964477,tuba performance,http://www.wikidata.org/entity/Q6942562,musical performance
http://www.wikidata.org/entity/Q104258221,marine chemical ecology,http://www.wikidata.org/entity/Q700919,chemical ecology
http://www.wikidata.org/entity/Q104258221,marine chemical ecology,http://www.wikidata.org/entity/Q4530312,marine ecology
http://www.wikidata.org/entity/Q104637425,material process,http://www.wikidata.org/entity/Q104637332,planned process
http://www.wikidata.org/entity/Q104712717,membranology,http://www.wikidata.org/entity/Q7141,cell biology
http://www.wikidata.org/entity/Q104733130,violence prevention,http://www.wikidata.org/entity/Q1717246,prevention
http://www.wikidata.org/entity/Q104774297,cypress swamp ecology,http://www.wikidata.org/entity/Q7150,ecology
http://www.wikidata.org/entity/Q104774297,cypress swamp ecology,http://www.wikidata.org/entity/Q104200524,swamp ecology
http://www.wikidata.org/entity/Q104780697,stream ecology,http://www.wikidata.org/entity/Q7150,ecology
http://www.wikidata.org/entity/Q104780697,stream ecology,http://www.wikidata.org/entity/Q20417087,freshwater ecology
http://www.wikidata.org/entity/Q104853682,oboe performance,http://www.wikidata.org/entity/Q6942562,musical performance
http://www.wikidata.org/entity/Q104856238,mammalian ecology,http://www.wikidata.org/entity/Q183904,mammalogy
http://www.wikidata.org/entity/Q104856238,mammalian ecology,http://www.wikidata.org/entity/Q73403730,vertebrate ecology
http://www.wikidata.org/entity/Q104996128,steelpan performance,http://www.wikidata.org/entity/Q6942562,musical performance
http://www.wikidata.org/entity/Q104998020,piano performance,http://www.wikidata.org/entity/Q115160929,keyboard instrument performance
http://www.wikidata.org/entity/Q104998197,violin performance,http://www.wikidata.org/entity/Q6942562,musical performance
http://www.wikidata.org/entity/Q105094378,invasion ecology,http://www.wikidata.org/entity/Q7150,ecology
http://www.wikidata.org/entity/Q105094378,invasion ecology,http://www.wikidata.org/entity/Q113050263,invasion science
http://www.wikidata.org/entity/Q105107179,guitar performance,http://www.wikidata.org/entity/Q6942562,musical performance
http://www.wikidata.org/entity/Q105160122,federated SPARQL query,http://www.wikidata.org/entity/Q62522500,SPARQL query file format
http://www.wikidata.org/entity/Q105160122,federated SPARQL query,http://www.wikidata.org/entity/Q105159989,federated query
http://www.wikidata.org/entity/Q105233699,French horn performance,http://www.wikidata.org/entity/Q6942562,musical performance
http://www.wikidata.org/entity/Q105237946,double bass performance,http://www.wikidata.org/entity/Q6942562,musical performance
http://www.wikidata.org/entity/Q105245071,vocal performance,http://www.wikidata.org/entity/Q27939,singing
http://www.wikidata.org/entity/Q105245071,vocal performance,http://www.wikidata.org/entity/Q6942562,musical performance
http://www.wikidata.org/entity/Q105279242,viola performance,http://www.wikidata.org/entity/Q6942562,musical performance
http://www.wikidata.org/entity/Q105279359,cello music performance,http://www.wikidata.org/entity/Q6942562,musical performance
http://www.wikidata.org/entity/Q105279810,trombone performance,http://www.wikidata.org/entity/Q6942562,musical performance
http://www.wikidata.org/entity/Q105280408,trumpet performance,http://www.wikidata.org/entity/Q6942562,musical performance
http://www.wikidata.org/entity/Q105310982,interdisciplinary humanities,http://www.wikidata.org/entity/Q80083,humanities
http://www.wikidata.org/entity/Q105339166,organ performance,http://www.wikidata.org/entity/Q6942562,musical performance
http://www.wikidata.org/entity/Q105497417,conservation education,http://www.wikidata.org/entity/Q948732,environmental education
http://www.wikidata.org/entity/Q105497504,marine education,http://www.wikidata.org/entity/Q948732,environmental education
http://www.wikidata.org/entity/Q105497504,marine education,http://www.wikidata.org/entity/Q2485457,science education
http://www.wikidata.org/entity/Q105518021,sparse data,http://www.wikidata.org/entity/Q42848,data
http://www.wikidata.org/entity/Q105535151,contemporary performance,http://www.wikidata.org/entity/Q6942562,musical performance
http://www.wikidata.org/entity/Q105549868,speech physiology,http://www.wikidata.org/entity/Q2313389,speech science
http://www.wikidata.org/entity/Q105549868,speech physiology,http://www.wikidata.org/entity/Q2892439,human physiology
http://www.wikidata.org/entity/Q105552831,forest hydrology,http://www.wikidata.org/entity/Q42250,hydrology
http://www.wikidata.org/entity/Q105552831,forest hydrology,http://www.wikidata.org/entity/Q19924411,forestry science
http://www.wikidata.org/entity/Q105575840,natural resources,http://www.wikidata.org/entity/Q8134,economics
http://www.wikidata.org/entity/Q105575936,wildlife resources,http://www.wikidata.org/entity/Q105575840,natural resources
http://www.wikidata.org/entity/Q105596644,wood science,http://www.wikidata.org/entity/Q441,botany
http://www.wikidata.org/entity/Q105596644,wood science,http://www.wikidata.org/entity/Q228736,materials science
http://www.wikidata.org/entity/Q105596644,wood science,http://www.wikidata.org/entity/Q1710723,materials engineering
http://www.wikidata.org/entity/Q105698974,Resource Discovery,,
http://www.wikidata.org/entity/Q105720800,psychoinformatics,,
http://www.wikidata.org/entity/Q105771305,health workforce policy,http://www.wikidata.org/entity/Q1519812,health policy
http://www.wikidata.org/entity/Q105898109,integrative biology,http://www.wikidata.org/entity/Q420,biology
http://www.wikidata.org/entity/Q106099091,vertebrate embryology,http://www.wikidata.org/entity/Q131683,embryology
http://www.wikidata.org/entity/Q106099201,reptile anatomy,http://www.wikidata.org/entity/Q8198634,animal anatomy
http://www.wikidata.org/entity/Q106099201,reptile anatomy,http://www.wikidata.org/entity/Q10818163,vertebrate anatomy
http://www.wikidata.org/entity/Q106099227,paleoherpetology,http://www.wikidata.org/entity/Q174416,herpetology
http://www.wikidata.org/entity/Q106099227,paleoherpetology,http://www.wikidata.org/entity/Q3634677,vertebrate paleontology
http://www.wikidata.org/entity/Q106139468,paleomammalogy,http://www.wikidata.org/entity/Q183904,mammalogy
http://www.wikidata.org/entity/Q106139468,paleomammalogy,http://www.wikidata.org/entity/Q3634677,vertebrate paleontology
http://www.wikidata.org/entity/Q106148843,baroque flute performance,http://www.wikidata.org/entity/Q6942562,musical performance
http://www.wikidata.org/entity/Q106148879,flute performance,http://www.wikidata.org/entity/Q6942562,musical performance
http://www.wikidata.org/entity/Q106163201,harp performance,http://www.wikidata.org/entity/Q6942562,musical performance
http://www.wikidata.org/entity/Q106195625,coaching,http://www.wikidata.org/entity/Q3055155,sports training
http://www.wikidata.org/entity/Q106290199,Q106290199,,
http://www.wikidata.org/entity/Q106321083,marine genomics,http://www.wikidata.org/entity/Q7173,marine biology
http://www.wikidata.org/entity/Q106321083,marine genomics,http://www.wikidata.org/entity/Q222046,genomics
http://www.wikidata.org/entity/Q106421780,bassoon performance,http://www.wikidata.org/entity/Q6942562,musical performance
http://www.wikidata.org/entity/Q106595016,American Indian law,http://www.wikidata.org/entity/Q7748,law
http://www.wikidata.org/entity/Q106595016,American Indian law,http://www.wikidata.org/entity/Q4932206,jurisprudence
http://www.wikidata.org/entity/Q106604818,plant evolutionary biology,http://www.wikidata.org/entity/Q441,botany
http://www.wikidata.org/entity/Q106604818,plant evolutionary biology,http://www.wikidata.org/entity/Q840400,evolutionary biology
http://www.wikidata.org/entity/Q106859820,numerical ecology,http://www.wikidata.org/entity/Q7268923,quantitative ecology
http://www.wikidata.org/entity/Q106991653,clarinet performance,http://www.wikidata.org/entity/Q6942562,musical performance
http://www.wikidata.org/entity/Q107154480,paleomalacology,http://www.wikidata.org/entity/Q190993,malacology
http://www.wikidata.org/entity/Q107154480,paleomalacology,http://www.wikidata.org/entity/Q210369,paleozoology
http://www.wikidata.org/entity/Q107183471,opera production,http://www.wikidata.org/entity/Q6942562,musical performance
http://www.wikidata.org/entity/Q107183471,opera production,http://www.wikidata.org/entity/Q36492844,planned production
http://www.wikidata.org/entity/Q107217372,vernal pool ecology,http://www.wikidata.org/entity/Q7150,ecology
http://www.wikidata.org/entity/Q107217372,vernal pool ecology,http://www.wikidata.org/entity/Q104196941,aquatic ecology
http://www.wikidata.org/entity/Q107265641,plant-pollinator interactions,http://www.wikidata.org/entity/Q107265654,animal-plant interactions
http://www.wikidata.org/entity/Q107265654,animal-plant interactions,http://www.wikidata.org/entity/Q7150,ecology
http://www.wikidata.org/entity/Q107267429,marine mammalogy,http://www.wikidata.org/entity/Q7173,marine biology
http://www.wikidata.org/entity/Q107267429,marine mammalogy,http://www.wikidata.org/entity/Q183904,mammalogy
http://www.wikidata.org/entity/Q107268129,oratory,http://www.wikidata.org/entity/Q81009,rhetoric
http://www.wikidata.org/entity/Q107268129,oratory,http://www.wikidata.org/entity/Q861911,oration
http://www.wikidata.org/entity/Q107278364,cliff ecology,http://www.wikidata.org/entity/Q7150,ecology
http://www.wikidata.org/entity/Q107278510,canal ecology,http://www.wikidata.org/entity/Q7150,ecology
http://www.wikidata.org/entity/Q107278510,canal ecology,http://www.wikidata.org/entity/Q104193250,branch of ecology
http://www.wikidata.org/entity/Q107278510,canal ecology,http://www.wikidata.org/entity/Q104196941,aquatic ecology
http://www.wikidata.org/entity/Q107286734,positive computing,,
http://www.wikidata.org/entity/Q107331442,music therapy,,
http://www.wikidata.org/entity/Q107333083,bat anatomy,http://www.wikidata.org/entity/Q514,anatomy
http://www.wikidata.org/entity/Q107333083,bat anatomy,http://www.wikidata.org/entity/Q2043240,chiropterology
http://www.wikidata.org/entity/Q107373802,stage direction for opera,http://www.wikidata.org/entity/Q6942562,musical performance
http://www.wikidata.org/entity/Q107373802,stage direction for opera,http://www.wikidata.org/entity/Q36492844,planned production
http://www.wikidata.org/entity/Q107508911,theological studies,,
http://www.wikidata.org/entity/Q107514431,accordion performance,http://www.wikidata.org/entity/Q6942562,musical performance
http://www.wikidata.org/entity/Q107616960,plant cell biology,http://www.wikidata.org/entity/Q441,botany
http://www.wikidata.org/entity/Q107616960,plant cell biology,http://www.wikidata.org/entity/Q7141,cell biology
http://www.wikidata.org/entity/Q107708708,flower morphology,http://www.wikidata.org/entity/Q655362,plant morphology
http://www.wikidata.org/entity/Q108226334,braided river ecology,http://www.wikidata.org/entity/Q7150,ecology
http://www.wikidata.org/entity/Q108226334,braided river ecology,http://www.wikidata.org/entity/Q104780697,stream ecology
http://www.wikidata.org/entity/Q108304567,tree island ecology,http://www.wikidata.org/entity/Q7150,ecology
http://www.wikidata.org/entity/Q108304567,tree island ecology,http://www.wikidata.org/entity/Q104200566,wetland ecology
http://www.wikidata.org/entity/Q108478902,multilingual linked open data,http://www.wikidata.org/entity/Q18692990,linked open data
http://www.wikidata.org/entity/Q108478945,multilingual linked data,http://www.wikidata.org/entity/Q515701,linked data
http://www.wikidata.org/entity/Q108509507,deaconess studies,http://www.wikidata.org/entity/Q107508911,theological studies
http://www.wikidata.org/entity/Q108535712,ontology comparison,http://www.wikidata.org/entity/Q1720648,comparison
http://www.wikidata.org/entity/Q108535801,ontology change detection,,
http://www.wikidata.org/entity/Q108570409,forensic forestry,http://www.wikidata.org/entity/Q38112,forestry
http://www.wikidata.org/entity/Q108570409,forensic forestry,http://www.wikidata.org/entity/Q495304,forensic science
http://www.wikidata.org/entity/Q108703418,ocean circulation,http://www.wikidata.org/entity/Q1337681,physical oceanography
http://www.wikidata.org/entity/Q108730964,SPARQL query optimization,http://www.wikidata.org/entity/Q2919848,query optimization
http://www.wikidata.org/entity/Q108941726,paleoethnology,http://www.wikidata.org/entity/Q43455,ethnology
http://www.wikidata.org/entity/Q109276098,fish genetics,http://www.wikidata.org/entity/Q60242,ichthyology
http://www.wikidata.org/entity/Q109276098,fish genetics,http://www.wikidata.org/entity/Q110310405,animal genetics
http://www.wikidata.org/entity/Q109363650,marine meteorology,http://www.wikidata.org/entity/Q25261,meteorology
http://www.wikidata.org/entity/Q109363650,marine meteorology,http://www.wikidata.org/entity/Q3349060,oceanology
http://www.wikidata.org/entity/Q109450440,Q109450440,http://www.wikidata.org/entity/Q843601,health sciences
http://www.wikidata.org/entity/Q109534974,marine geophysics,http://www.wikidata.org/entity/Q46255,geophysics
http://www.wikidata.org/entity/Q109534974,marine geophysics,http://www.wikidata.org/entity/Q1337681,physical oceanography
http://www.wikidata.org/entity/Q109568007,theatre performance studies,http://www.wikidata.org/entity/Q960543,theatre studies
http://www.wikidata.org/entity/Q109568007,theatre performance studies,http://www.wikidata.org/entity/Q7168264,performance studies
http://www.wikidata.org/entity/Q109569975,reading experience,http://www.wikidata.org/entity/Q164359,experience
http://www.wikidata.org/entity/Q109642276,knowledge representation,http://www.wikidata.org/entity/Q386724,work
http://www.wikidata.org/entity/Q109642276,knowledge representation,http://www.wikidata.org/entity/Q10843872,process
http://www.wikidata.org/entity/Q109676580,thermobiology,http://www.wikidata.org/entity/Q420,biology
http://www.wikidata.org/entity/Q109676622,insect-parasite interactions,http://www.wikidata.org/entity/Q180502,parasitology
