id,label,federation,domain,uri,spatial_anchor,temporal_start,temporal_end,survey_depth,is_seed,authority_id,source,spatial_coverage_description
p044n259mnf,Wusun,periodo,roman_republic,https://n2t.net/ark:/99152/p044n259mnf,http://www.wikidata.org/entity/Q232,-199,500,0,False,p044n25,p044n25,South eastern Kazakhstan
p03wskdp3jn,Achaemenid Central Asia (540 BC - 330 BC),periodo,roman_republic,https://n2t.net/ark:/99152/p03wskdp3jn,http://www.wikidata.org/entity/Q232,-539,-329,0,False,p03wskd,p03wskd,Central Asia
p03wskd3mbz,Hellenistic Central Asia (330 BC - 100 BC),periodo,roman_republic,https://n2t.net/ark:/99152/p03wskd3mbz,http://www.wikidata.org/entity/Q232,-329,-99,0,False,p03wskd,p03wskd,Central Asia
p03wskdfcxf,Kangju-Yuezhi-Kushan period in Central Asia (100 BC - AD 250),periodo,roman_republic,https://n2t.net/ark:/99152/p03wskdfcxf,http://www.wikidata.org/entity/Q232,-100,250,0,False,p03wskd,p03wskd,Central Asia
p05hrsffcxn,Romans,periodo,roman_republic,https://n2t.net/ark:/99152/p05hrsffcxn,http://www.wikidata.org/entity/Q262,-39,396,0,False,p05hrsf,p05hrsf,Algiers
p0m64tdqzd6,Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0m64tdqzd6,http://www.wikidata.org/entity/Q262,-1000,-500,0,False,p0m64td,p0m64td,Maghreb
p0m64td7mg3,"Protohistoric, Early",periodo,roman_republic,https://n2t.net/ark:/99152/p0m64td7mg3,http://www.wikidata.org/entity/Q262,-500,-50,0,False,p0m64td,p0m64td,North Africa
p0m64tdmscw,"Protohistoric, Middle",periodo,roman_republic,https://n2t.net/ark:/99152/p0m64tdmscw,http://www.wikidata.org/entity/Q262,-50,300,0,False,p0m64td,p0m64td,North Africa
p0m64td74cj,"Punic, Late",periodo,roman_republic,https://n2t.net/ark:/99152/p0m64td74cj,http://www.wikidata.org/entity/Q262,-500,-150,0,False,p0m64td,p0m64td,Maghreb
p0m64tdtxst,"Roman Imperial, Early",periodo,roman_republic,https://n2t.net/ark:/99152/p0m64tdtxst,http://www.wikidata.org/entity/Q262,-31,200,0,False,p0m64td,p0m64td,North Africa
p0m64tdh79h,"Roman, Republican",periodo,roman_republic,https://n2t.net/ark:/99152/p0m64tdh79h,http://www.wikidata.org/entity/Q262,-150,-50,0,False,p0m64td,p0m64td,Maghreb
p0qhb66hvns,vaskor,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66hvns,http://www.wikidata.org/entity/Q28,-900,-101,0,False,p0qhb66,p0qhb66,Hungary
p06v8w4s9pz,Edad del Hierro,periodo,roman_republic,https://n2t.net/ark:/99152/p06v8w4s9pz,http://www.wikidata.org/entity/Q29,-999,0,0,False,p06v8w4,p06v8w4,Spain
p0qhb66gtm2,Alto Romano,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66gtm2,http://www.wikidata.org/entity/Q29,-50,199,0,False,p0qhb66,p0qhb66,Spain
p0qhb6666wx,Edad del Hierro,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb6666wx,http://www.wikidata.org/entity/Q29,-800,-51,0,False,p0qhb66,p0qhb66,Spain
p0qhb66r7np,Romano,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66r7np,http://www.wikidata.org/entity/Q29,-50,399,0,False,p0qhb66,p0qhb66,Spain
p0qhb66scck,Segunda Edad del Hierro,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66scck,http://www.wikidata.org/entity/Q29,-400,-51,0,False,p0qhb66,p0qhb66,Spain
p0qhb664vm3,Primera Edad del Hierro,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb664vm3,http://www.wikidata.org/entity/Q29,-800,-401,0,False,p0qhb66,p0qhb66,Spain
p03377ft59d,Late Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p03377ft59d,http://www.wikidata.org/entity/Q29,-549,-205,0,False,p03377f,p03377f,
p0bsjms2dzb,Republican,periodo,roman_republic,https://n2t.net/ark:/99152/p0bsjms2dzb,http://www.wikidata.org/entity/Q29,-132,-26,0,False,p0bsjms,p0bsjms,Spain
p0pk6scfcf7,Archaic,periodo,roman_republic,https://n2t.net/ark:/99152/p0pk6scfcf7,http://www.wikidata.org/entity/Q29,-629,-499,0,False,p0pk6sc,p0pk6sc,Iberia
p06c6g3m4tt,"Roman period, 218 B.C.-414 A.D",periodo,roman_republic,https://n2t.net/ark:/99152/p06c6g3m4tt,http://www.wikidata.org/entity/Q29,-217,414,0,False,p06c6g3,p06c6g3,Spain
p0hvcwrjpsf,Early Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0hvcwrjpsf,http://www.wikidata.org/entity/Q29,-749,-449,0,False,p0hvcwr,p0hvcwr,
p03wskdpzw4,"Castro Culture (Iron Age, ca. 900 BC - 100 BC)",periodo,roman_republic,https://n2t.net/ark:/99152/p03wskdpzw4,http://www.wikidata.org/entity/Q29,-899,-99,0,False,p03wskd,p03wskd,Iberian Peninsula
p06xc6mvjx2,Classical Iberian Period,periodo,roman_republic,https://n2t.net/ark:/99152/p06xc6mvjx2,http://www.wikidata.org/entity/Q29,-399,-199,0,False,p06xc6m,p06xc6m,Catalan area
p06xc6mq829,Early Iberian Period,periodo,roman_republic,https://n2t.net/ark:/99152/p06xc6mq829,http://www.wikidata.org/entity/Q29,-524,-399,0,False,p06xc6m,p06xc6m,Catalan area
p0trc5r9m26,Basketmaker II,periodo,roman_republic,https://n2t.net/ark:/99152/p0trc5r9m26,http://www.wikidata.org/entity/Q30,-999,500,0,False,p0trc5r,p0trc5r,Southwestern Colorado / San Juan Basin
p06c6g369kd,"Woodland period, ca. 1000 B.C.-ca. 1000 A.D",periodo,roman_republic,https://n2t.net/ark:/99152/p06c6g369kd,http://www.wikidata.org/entity/Q30,-999,1000,0,False,p06c6g3,p06c6g3,eastern North America
p08m57hs69p,Woodland Period,periodo,roman_republic,https://n2t.net/ark:/99152/p08m57hs69p,http://www.wikidata.org/entity/Q30,-999,1000,0,False,p08m57h,p08m57h,North America
p0mn2ndvn8j,Roman Period,periodo,roman_republic,https://n2t.net/ark:/99152/p0mn2ndvn8j,http://www.wikidata.org/entity/Q34374,-100,399,0,False,p0mn2nd,p0mn2nd,Crete
p0mn2ndq6bv,Hellenistic Period,periodo,roman_republic,https://n2t.net/ark:/99152/p0mn2ndq6bv,http://www.wikidata.org/entity/Q34374,-323,-101,0,False,p0mn2nd,p0mn2nd,Crete
p0mn2nddc8k,Archaic Period,periodo,roman_republic,https://n2t.net/ark:/99152/p0mn2nddc8k,http://www.wikidata.org/entity/Q34374,-700,-481,0,False,p0mn2nd,p0mn2nd,Crete
p0mn2ndtsjq,Classical Period,periodo,roman_republic,https://n2t.net/ark:/99152/p0mn2ndtsjq,http://www.wikidata.org/entity/Q34374,-480,-324,0,False,p0mn2nd,p0mn2nd,Crete
p0mn2ndp7wn,Early Roman Period,periodo,roman_republic,https://n2t.net/ark:/99152/p0mn2ndp7wn,http://www.wikidata.org/entity/Q34374,-100,249,0,False,p0mn2nd,p0mn2nd,Crete
p0qhb66x7jw,Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66x7jw,http://www.wikidata.org/entity/Q35,-500,1049,0,False,p0qhb66,p0qhb66,Denmark
p0qhb66wrbs,Bronze Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66wrbs,http://www.wikidata.org/entity/Q35,-1700,-501,0,False,p0qhb66,p0qhb66,Denmark
p0r8d9cdsk5,Yngre Bronzealder per.6,periodo,roman_republic,https://n2t.net/ark:/99152/p0r8d9cdsk5,http://www.wikidata.org/entity/Q35,-700,-500,0,False,p0r8d9c,p0r8d9c,Denmark
p0r8d9cmvsr,Jernalder,periodo,roman_republic,https://n2t.net/ark:/99152/p0r8d9cmvsr,http://www.wikidata.org/entity/Q35,-500,1066,0,False,p0r8d9c,p0r8d9c,Denmark
p0r8d9c53w3,Bronzealder,periodo,roman_republic,https://n2t.net/ark:/99152/p0r8d9c53w3,http://www.wikidata.org/entity/Q35,-1700,-500,0,False,p0r8d9c,p0r8d9c,Denmark
p0r8d9cg9z7,Yngre Bronzealder,periodo,roman_republic,https://n2t.net/ark:/99152/p0r8d9cg9z7,http://www.wikidata.org/entity/Q35,-1100,-500,0,False,p0r8d9c,p0r8d9c,Denmark
p0zj6g8ks9s,Bronze Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0zj6g8ks9s,http://www.wikidata.org/entity/Q35,-1700,-500,0,False,p0zj6g8,p0zj6g8,Denmark
p0zj6g8rr45,Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0zj6g8rr45,http://www.wikidata.org/entity/Q35,-500,1050,0,False,p0zj6g8,p0zj6g8,Denmark
p0qhb66fwwp,Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66fwwp,http://www.wikidata.org/entity/Q36,-400,99,0,False,p0qhb66,p0qhb66,Poland
p0qhb665rjw,Bronze Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb665rjw,http://www.wikidata.org/entity/Q36,-1800,-401,0,False,p0qhb66,p0qhb66,Poland
p0zj6g8wft6,Bronze Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0zj6g8wft6,http://www.wikidata.org/entity/Q36,-1800,-400,0,False,p0zj6g8,p0zj6g8,Poland
p0zj6g8bfcp,Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0zj6g8bfcp,http://www.wikidata.org/entity/Q36,-400,100,0,False,p0zj6g8,p0zj6g8,Poland
p06v8w4kg5w,Classical,periodo,roman_republic,https://n2t.net/ark:/99152/p06v8w4kg5w,http://www.wikidata.org/entity/Q38,-479,-351,0,False,p06v8w4,p06v8w4,Italy
p06v8w4g9dz,Archaic,periodo,roman_republic,https://n2t.net/ark:/99152/p06v8w4g9dz,http://www.wikidata.org/entity/Q38,-579,-481,0,False,p06v8w4,p06v8w4,Italy
p06v8w4k77h,Roman Republican,periodo,roman_republic,https://n2t.net/ark:/99152/p06v8w4k77h,http://www.wikidata.org/entity/Q38,-349,29,0,False,p06v8w4,p06v8w4,Italy
p03tqbzvh6x,Hellenistic,periodo,roman_republic,https://n2t.net/ark:/99152/p03tqbzvh6x,http://www.wikidata.org/entity/Q38,-322,-30,0,False,p03tqbz,p03tqbz,Late Roman Empire
p0ff3dtthgg,Romano-Celtic,periodo,roman_republic,https://n2t.net/ark:/99152/p0ff3dtthgg,http://www.wikidata.org/entity/Q38,-49,300,0,False,p0ff3dt,p0ff3dt,"Mediolanum, River Po, Rome"
p0244q7v2hf,Etruscan,periodo,roman_republic,https://n2t.net/ark:/99152/p0244q7v2hf,http://www.wikidata.org/entity/Q38,-615,-508,0,False,p0244q7,p0244q7,pre-Roman Italy
p077pzf5t94,Archaic,periodo,roman_republic,https://n2t.net/ark:/99152/p077pzf5t94,http://www.wikidata.org/entity/Q38,-579,-479,0,False,p077pzf,p077pzf,Roman Empire
p0ccnvbqx6g,Late Archaic,periodo,roman_republic,https://n2t.net/ark:/99152/p0ccnvbqx6g,http://www.wikidata.org/entity/Q38,-519,-469,0,False,p0ccnvb,p0ccnvb,Etruria
p0ccnvbvhv9,Late Classical,periodo,roman_republic,https://n2t.net/ark:/99152/p0ccnvbvhv9,http://www.wikidata.org/entity/Q38,-399,-299,0,False,p0ccnvb,p0ccnvb,Etruria
p0ccnvb793h,Classical,periodo,roman_republic,https://n2t.net/ark:/99152/p0ccnvb793h,http://www.wikidata.org/entity/Q38,-479,-329,0,False,p0ccnvb,p0ccnvb,Etruria
p0ccnvbps4c,Hellenistic,periodo,roman_republic,https://n2t.net/ark:/99152/p0ccnvbps4c,http://www.wikidata.org/entity/Q38,-299,-99,0,False,p0ccnvb,p0ccnvb,Etruria
p0ccnvbcdnr,Classical,periodo,roman_republic,https://n2t.net/ark:/99152/p0ccnvbcdnr,http://www.wikidata.org/entity/Q38,-449,-399,0,False,p0ccnvb,p0ccnvb,Etruria
p0ccnvbpfm3,Transitional,periodo,roman_republic,https://n2t.net/ark:/99152/p0ccnvbpfm3,http://www.wikidata.org/entity/Q38,-479,-449,0,False,p0ccnvb,p0ccnvb,Etruria
p0jrrjb66p3,Roman Republic,periodo,roman_republic,https://n2t.net/ark:/99152/p0jrrjb66p3,http://www.wikidata.org/entity/Q38,-508,-26,0,False,p0jrrjb,p0jrrjb,Rome
p0jrrjbchh2,Late Roman Republic,periodo,roman_republic,https://n2t.net/ark:/99152/p0jrrjbchh2,http://www.wikidata.org/entity/Q38,-145,-26,0,False,p0jrrjb,p0jrrjb,Rome
p0z5nvhp6sr,Etruscan Supremacy,periodo,roman_republic,https://n2t.net/ark:/99152/p0z5nvhp6sr,http://www.wikidata.org/entity/Q38,-699,-508,0,False,p0z5nvh,p0z5nvh,"Italian peninsula, Etruria"
p0z5nvhdfh4,Roman Republic,periodo,roman_republic,https://n2t.net/ark:/99152/p0z5nvhdfh4,http://www.wikidata.org/entity/Q38,-508,-26,0,False,p0z5nvh,p0z5nvh,
p0pv57g39b4,Persian Period,periodo,roman_republic,https://n2t.net/ark:/99152/p0pv57g39b4,http://www.wikidata.org/entity/Q38,-587,-329,0,False,p0pv57g,p0pv57g,"Asia. Africa. Greece. Rome, Etc/Rome and Italy"
p0znh3t4t68,Florid Style,periodo,roman_republic,https://n2t.net/ark:/99152/p0znh3t4t68,http://www.wikidata.org/entity/Q38,-318,-271,0,False,p0znh3t,p0znh3t,
p0znh3tjqgh,Decadence,periodo,roman_republic,https://n2t.net/ark:/99152/p0znh3tjqgh,http://www.wikidata.org/entity/Q38,-403,-199,0,False,p0znh3t,p0znh3t,
p03xjrfz36p,Incrustation Style,periodo,roman_republic,https://n2t.net/ark:/99152/p03xjrfz36p,http://www.wikidata.org/entity/Q38,-199,-89,0,False,p03xjrf,p03xjrf,Pompeii
p03xjrf7pkp,Architectural Style,periodo,roman_republic,https://n2t.net/ark:/99152/p03xjrf7pkp,http://www.wikidata.org/entity/Q38,-79,-26,0,False,p03xjrf,p03xjrf,Pompeii
p03xjrfd793,The third period,periodo,roman_republic,https://n2t.net/ark:/99152/p03xjrfd793,http://www.wikidata.org/entity/Q38,-199,-89,0,False,p03xjrf,p03xjrf,Pompeii
p03xjrfz228,The fourth period,periodo,roman_republic,https://n2t.net/ark:/99152/p03xjrfz228,http://www.wikidata.org/entity/Q38,-79,-26,0,False,p03xjrf,p03xjrf,Pompeii
p0mrv3s24cv,III Fase ,periodo,roman_republic,https://n2t.net/ark:/99152/p0mrv3s24cv,http://www.wikidata.org/entity/Q38,-79,79,0,False,p0mrv3s,p0mrv3s,Pompeii
p0mrv3scmp6,Periodo sannitico secondo,periodo,roman_republic,https://n2t.net/ark:/99152/p0mrv3scmp6,http://www.wikidata.org/entity/Q38,-299,-179,0,False,p0mrv3s,p0mrv3s,Pompeii
p0mrv3sfqqp,Periodo sannitico primo,periodo,roman_republic,https://n2t.net/ark:/99152/p0mrv3sfqqp,http://www.wikidata.org/entity/Q38,-399,-299,0,False,p0mrv3s,p0mrv3s,Pompeii
p0mrv3s65z3,Periodo sannitico terzo,periodo,roman_republic,https://n2t.net/ark:/99152/p0mrv3s65z3,http://www.wikidata.org/entity/Q38,-119,-89,0,False,p0mrv3s,p0mrv3s,Pompeii
p0mrv3s6r78,I periodo ,periodo,roman_republic,https://n2t.net/ark:/99152/p0mrv3s6r78,http://www.wikidata.org/entity/Q38,-599,-500,0,False,p0mrv3s,p0mrv3s,Pompeii
p0mrv3spzxt,Epoca romana,periodo,roman_republic,https://n2t.net/ark:/99152/p0mrv3spzxt,http://www.wikidata.org/entity/Q38,-79,79,0,False,p0mrv3s,p0mrv3s,Pompeii
p0mrv3spnvw,I Fase,periodo,roman_republic,https://n2t.net/ark:/99152/p0mrv3spnvw,http://www.wikidata.org/entity/Q38,-473,-419,0,False,p0mrv3s,p0mrv3s,Pompeii
p0mrv3sn822,Periodo osco,periodo,roman_republic,https://n2t.net/ark:/99152/p0mrv3sn822,http://www.wikidata.org/entity/Q38,-473,-419,0,False,p0mrv3s,p0mrv3s,Pompeii
p0mrv3spd6g,epoca di costruzione,periodo,roman_republic,https://n2t.net/ark:/99152/p0mrv3spd6g,http://www.wikidata.org/entity/Q38,-473,-429,0,False,p0mrv3s,p0mrv3s,Pompeii
p0mrv3sczq3,II Fase,periodo,roman_republic,https://n2t.net/ark:/99152/p0mrv3sczq3,http://www.wikidata.org/entity/Q38,-399,-89,0,False,p0mrv3s,p0mrv3s,Pompeii
p0wz8jkpts9,Archaische Zeit,periodo,roman_republic,https://n2t.net/ark:/99152/p0wz8jkpts9,http://www.wikidata.org/entity/Q38,-619,-508,0,False,p0wz8jk,p0wz8jk,Römische Kultur
p0wz8jkhnwr,Republikanische Zeit,periodo,roman_republic,https://n2t.net/ark:/99152/p0wz8jkhnwr,http://www.wikidata.org/entity/Q38,-508,-30,0,False,p0wz8jk,p0wz8jk,Römische Kultur
p0wz8jksgfd,mittelrepublikanisch,periodo,roman_republic,https://n2t.net/ark:/99152/p0wz8jksgfd,http://www.wikidata.org/entity/Q38,-366,-201,0,False,p0wz8jk,p0wz8jk,Römische Kultur
p0wz8jkh2sg,Iulisch-claudisch,periodo,roman_republic,https://n2t.net/ark:/99152/p0wz8jkh2sg,http://www.wikidata.org/entity/Q38,-30,68,0,False,p0wz8jk,p0wz8jk,Römische Kultur
p06c6g3c4zg,"Gallic Wars, 58-51 B.C",periodo,roman_republic,https://n2t.net/ark:/99152/p06c6g3c4zg,http://www.wikidata.org/entity/Q38060,-57,-50,0,False,p06c6g3,p06c6g3,Gaul
p03wskdrzng,Raetian (6th - 1st centures BCE),periodo,roman_republic,https://n2t.net/ark:/99152/p03wskdrzng,http://www.wikidata.org/entity/Q39,-499,0,0,False,p03wskd,p03wskd,Raetia
p0fh3zcg927,Late Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0fh3zcg927,http://www.wikidata.org/entity/Q3908,-399,-99,0,False,p0fh3zc,p0fh3zc,
p0fh3zcqs6h,Early Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0fh3zcqs6h,http://www.wikidata.org/entity/Q3908,-799,-399,0,False,p0fh3zc,p0fh3zc,
p07h9k6w344,Primera Edad del Hierro,periodo,roman_republic,https://n2t.net/ark:/99152/p07h9k6w344,http://www.wikidata.org/entity/Q3908,-800,-400,0,False,p07h9k6,p07h9k6,Galicia and neighbouring areas in NW Spain
p07h9k69qf2,Edad del Hierro,periodo,roman_republic,https://n2t.net/ark:/99152/p07h9k69qf2,http://www.wikidata.org/entity/Q3908,-800,-50,0,False,p07h9k6,p07h9k6,Galicia and neighbouring areas in NW Spain
p07h9k6npwn,Alto Romano,periodo,roman_republic,https://n2t.net/ark:/99152/p07h9k6npwn,http://www.wikidata.org/entity/Q3908,-50,200,0,False,p07h9k6,p07h9k6,Galicia and neighbouring areas in NW Spain
p07h9k65zqq,Segunda Edad del Hierro,periodo,roman_republic,https://n2t.net/ark:/99152/p07h9k65zqq,http://www.wikidata.org/entity/Q3908,-400,-50,0,False,p07h9k6,p07h9k6,Galicia and neighbouring areas in NW Spain
p0m64tdzcqz,Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0m64tdzcqz,http://www.wikidata.org/entity/Q398,-1500,-100,0,False,p0m64td,p0m64td,Arabia
p0m64tdrcf9,Late Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0m64tdrcf9,http://www.wikidata.org/entity/Q398,-600,-100,0,False,p0m64td,p0m64td,Arabia
p06c6g3vbwj,"Artaxiad (Artashesian) dynasty, 189 B.C.-1 A.D.",periodo,roman_republic,https://n2t.net/ark:/99152/p06c6g3vbwj,http://www.wikidata.org/entity/Q399,-188,1,0,False,p06c6g3,p06c6g3,Armenia
p0qhb66w478,Eisenzeit,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66w478,http://www.wikidata.org/entity/Q40,-800,-1,0,False,p0qhb66,p0qhb66,Austria
p0nxc78rw22,Late Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0nxc78rw22,http://www.wikidata.org/entity/Q40,-449,-14,0,False,p0nxc78,p0nxc78,Austria
p0nxc7864dq,Certosa fibula-horizon,periodo,roman_republic,https://n2t.net/ark:/99152/p0nxc7864dq,http://www.wikidata.org/entity/Q40,-539,-499,0,False,p0nxc78,p0nxc78,Styria (Austria)
p0nxc78m3km,Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0nxc78m3km,http://www.wikidata.org/entity/Q40,-799,-14,0,False,p0nxc78,p0nxc78,Austria
p0nxc78bwz3,Early Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0nxc78bwz3,http://www.wikidata.org/entity/Q40,-799,-449,0,False,p0nxc78,p0nxc78,Austria
p0s84tq9w22,Roman antiquity (Roman Noricum),periodo,roman_republic,https://n2t.net/ark:/99152/p0s84tq9w22,http://www.wikidata.org/entity/Q40,-49,500,0,False,p0s84tq,p0s84tq,Noricum
p0ndpcq5bth,Okkupationsphase,periodo,roman_republic,https://n2t.net/ark:/99152/p0ndpcq5bth,http://www.wikidata.org/entity/Q40,-30,41,0,False,p0ndpcq,p0ndpcq,Donauprovinzen
p06v8w4wq7z,Republican,periodo,roman_republic,https://n2t.net/ark:/99152/p06v8w4wq7z,http://www.wikidata.org/entity/Q403,-168,-1,0,False,p06v8w4,p06v8w4,Serbia
p06v8w4mqnw,Hellenistic,periodo,roman_republic,https://n2t.net/ark:/99152/p06v8w4mqnw,http://www.wikidata.org/entity/Q403,-336,-168,0,False,p06v8w4,p06v8w4,Serbia
p09xsbnfxsx,Archaic,periodo,roman_republic,https://n2t.net/ark:/99152/p09xsbnfxsx,http://www.wikidata.org/entity/Q41,-799,-499,0,False,p09xsbn,p09xsbn,Greece
p0bd6642s92,Archaic Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0bd6642s92,http://www.wikidata.org/entity/Q41,-619,-479,0,False,p0bd664,p0bd664,
p0bd664c848,Hellenistic Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0bd664c848,http://www.wikidata.org/entity/Q41,-335,-30,0,False,p0bd664,p0bd664,
p0bd6643st9,Classical Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0bd6643st9,http://www.wikidata.org/entity/Q41,-479,-403,0,False,p0bd664,p0bd664,
p06c6g364k4,"Messenian Wars, 735-460 B.C",periodo,roman_republic,https://n2t.net/ark:/99152/p06c6g364k4,http://www.wikidata.org/entity/Q41,-734,-459,0,False,p06c6g3,p06c6g3,Greece
p06c6g3jkgs,"Thirty Tyrants, 404-403 B.C",periodo,roman_republic,https://n2t.net/ark:/99152/p06c6g3jkgs,http://www.wikidata.org/entity/Q41,-403,-402,0,False,p06c6g3,p06c6g3,Athens
p06c6g3xzg4,"Third Sacred War, 355-346 B.C",periodo,roman_republic,https://n2t.net/ark:/99152/p06c6g3xzg4,http://www.wikidata.org/entity/Q41,-354,-345,0,False,p06c6g3,p06c6g3,Greece
p06c6g3qs4h,"Spartan and Theban Supremacies, 404-362 B.C",periodo,roman_republic,https://n2t.net/ark:/99152/p06c6g3qs4h,http://www.wikidata.org/entity/Q41,-403,-361,0,False,p06c6g3,p06c6g3,Greece
p06c6g382rh,"Chremonidean War, 267-262 B.C",periodo,roman_republic,https://n2t.net/ark:/99152/p06c6g382rh,http://www.wikidata.org/entity/Q41,-266,-261,0,False,p06c6g3,p06c6g3,Greece
p06c6g3fgww,"Corinthian War, 395-386 B.C",periodo,roman_republic,https://n2t.net/ark:/99152/p06c6g3fgww,http://www.wikidata.org/entity/Q41,-394,-385,0,False,p06c6g3,p06c6g3,Greece
p06c6g3wz6h,"Boeotian War, 378-375 B.C",periodo,roman_republic,https://n2t.net/ark:/99152/p06c6g3wz6h,http://www.wikidata.org/entity/Q41,-377,-374,0,False,p06c6g3,p06c6g3,Greece
p06c6g3fncr,"Peloponnesian War, 431-404 B.C",periodo,roman_republic,https://n2t.net/ark:/99152/p06c6g3fncr,http://www.wikidata.org/entity/Q41,-430,-403,0,False,p06c6g3,p06c6g3,Greece
p06c6g3n7gv,"Age of Tyrants, 560-510 B.C",periodo,roman_republic,https://n2t.net/ark:/99152/p06c6g3n7gv,http://www.wikidata.org/entity/Q41,-559,-509,0,False,p06c6g3,p06c6g3,Athens
p06c6g3hjt9,"Macedonian Expansion, 359-323 B.C",periodo,roman_republic,https://n2t.net/ark:/99152/p06c6g3hjt9,http://www.wikidata.org/entity/Q41,-358,-322,0,False,p06c6g3,p06c6g3,Greece
p06c6g36h5d,"Persian Wars, 500-449 B.C.",periodo,roman_republic,https://n2t.net/ark:/99152/p06c6g36h5d,http://www.wikidata.org/entity/Q41,-499,-448,0,False,p06c6g3,p06c6g3,Greece
p06c6g3nnz5,"Athenian supremacy, 479-431 B.C",periodo,roman_republic,https://n2t.net/ark:/99152/p06c6g3nnz5,http://www.wikidata.org/entity/Q41,-478,-430,0,False,p06c6g3,p06c6g3,Greece
p06c6g3wk2g,"Ionian Revolt, 499-494 B.C",periodo,roman_republic,https://n2t.net/ark:/99152/p06c6g3wk2g,http://www.wikidata.org/entity/Q41,-498,-493,0,False,p06c6g3,p06c6g3,Greece
p06c6g3f7w4,"Macedonian Hegemony, 323-281 B.C",periodo,roman_republic,https://n2t.net/ark:/99152/p06c6g3f7w4,http://www.wikidata.org/entity/Q41,-322,-280,0,False,p06c6g3,p06c6g3,Greece
p06c6g3fh68,"Galatian Invasion, 279-278 B.C",periodo,roman_republic,https://n2t.net/ark:/99152/p06c6g3fh68,http://www.wikidata.org/entity/Q41,-278,-277,0,False,p06c6g3,p06c6g3,Greece
p0z5nvh2k9p,High Classical Period,periodo,roman_republic,https://n2t.net/ark:/99152/p0z5nvh2k9p,http://www.wikidata.org/entity/Q41,-449,-399,0,False,p0z5nvh,p0z5nvh,
p0z5nvhwr6d,Archaic Period,periodo,roman_republic,https://n2t.net/ark:/99152/p0z5nvhwr6d,http://www.wikidata.org/entity/Q41,-599,-479,0,False,p0z5nvh,p0z5nvh,
p0z5nvh5rr9,Late Classical Period,periodo,roman_republic,https://n2t.net/ark:/99152/p0z5nvh5rr9,http://www.wikidata.org/entity/Q41,-399,-322,0,False,p0z5nvh,p0z5nvh,
p0z5nvhqwwx,Early Classical Period,periodo,roman_republic,https://n2t.net/ark:/99152/p0z5nvhqwwx,http://www.wikidata.org/entity/Q41,-479,-449,0,False,p0z5nvh,p0z5nvh,
p083p5rpvbm,Late Classical,periodo,roman_republic,https://n2t.net/ark:/99152/p083p5rpvbm,http://www.wikidata.org/entity/Q41,-399,-322,0,False,p083p5r,p083p5r,Greece
p083p5rb9mx,Early Classical,periodo,roman_republic,https://n2t.net/ark:/99152/p083p5rb9mx,http://www.wikidata.org/entity/Q41,-479,-449,0,False,p083p5r,p083p5r,Greece
p083p5rdh8w,Hellenistic,periodo,roman_republic,https://n2t.net/ark:/99152/p083p5rdh8w,http://www.wikidata.org/entity/Q41,-322,-30,0,False,p083p5r,p083p5r,Greece
p083p5rsg8g,Classical,periodo,roman_republic,https://n2t.net/ark:/99152/p083p5rsg8g,http://www.wikidata.org/entity/Q41,-478,-322,0,False,p083p5r,p083p5r,Greece
p083p5r3hqw,Archaic,periodo,roman_republic,https://n2t.net/ark:/99152/p083p5r3hqw,http://www.wikidata.org/entity/Q41,-599,-478,0,False,p083p5r,p083p5r,Greece
p083p5rbj32,High Classical,periodo,roman_republic,https://n2t.net/ark:/99152/p083p5rbj32,http://www.wikidata.org/entity/Q41,-449,-399,0,False,p083p5r,p083p5r,Greece
p08m57h7jrk,Classical Greek,periodo,roman_republic,https://n2t.net/ark:/99152/p08m57h7jrk,http://www.wikidata.org/entity/Q41,-479,-322,0,False,p08m57h,p08m57h,
