pleiades_id,place_label,place_type,min_date,max_date,geonames_id,geonames_label,geonames_feature_code,wikidata_qid,wikidata_label,wikidata_latitude,wikidata_longitude,tgn_id,tgn_label,tgn_latitude,tgn_longitude,has_wikidata_match,has_tgn_match,has_temporal_signal,is_fully_triangulated,is_full_chain_wikidata_tgn
109158,Unnamed settlement at Sampuy,"settlement, forest",-30,2100,6430799,,ADM4,Q1139275,Mérouville,48.296111111111,1.8966666666667,,,,,true,false,true,true,false
109169,Mogontiacum,settlement,-30,2100,2874225,,PPLA,Q1720,Mainz,49.999444444444,8.2736111111111,,,,,true,false,true,true,false
109169,Mogontiacum,settlement,-30,2100,3247465,,ADM3,Q32067943,Mainz,50.00098,8.26882,,,,,true,false,true,true,false
109169,Mogontiacum,settlement,-30,2100,6554818,,ADM4,Q32067943,Mainz,50.00098,8.26882,,,,,true,false,true,true,false
109178,Morlanwelz,settlement,-30,2100,2790697,,PPL,Q2358095,Morlanwelz-Mariemont,50.454445,4.2438314,,,,,true,false,true,true,false
109178,Morlanwelz,settlement,-30,2100,2790698,,ADM4,Q668493,Morlanwelz,50.45,4.2333333333333,,,,,true,false,true,true,false
109183,Mosomagus,settlement,-30,2100,2991283,,PPL,Q28420030,Mouzon,49.606111111111,5.0755555555556,,,,,true,false,true,true,false
109183,Mosomagus,settlement,-30,2100,6453593,,ADM4,Q28420030,Mouzon,49.606111111111,5.0755555555556,,,,,true,false,true,true,false
109183,Mosomagus,settlement,-30,2100,6453593,,ADM4,Q474507,Mouzon,49.606111111111,5.0755555555556,,,,,true,false,true,true,false
109188,Namur,settlement,-330,2100,2790470,,ADM3,Q93782,Arrondissement of Namur,50.46865,4.86591,,,,,true,false,true,true,false
109188,Namur,settlement,-330,2100,2790471,,PPLA,Q51389725,Namur,50.463483333333,4.8735638888889,,,,,true,false,true,true,false
109188,Namur,settlement,-330,2100,2790472,,ADM4,Q134121,Namur,50.466666666667,4.8666666666667,,,,,true,false,true,true,false
109190,Nasium,settlement,-330,640,6437129,,ADM4,Q981726,Naix-aux-Forges,48.636388888889,5.3769444444444,,,,,true,false,true,true,false
109194,Nemetacum,settlement,-330,2100,3036784,,PPLA2,Q131329,Arras,50.289166666667,2.78,,,,,true,false,true,true,false
109194,Nemetacum,settlement,-330,2100,6618442,,ADM4,,,,,,,,,false,false,true,false,false
109197,*Nemetodurum,villa,-330,640,2990970,,PPLA2,Q170507,Nanterre,48.890555555556,2.2036111111111,,,,,true,false,true,true,false
109198,Nennig,villa,-30,2100,2866521,,PPL,Q316804,Nennig,49.5302,6.38323,,,,,true,false,true,true,false
109205,Nida,settlement,-30,2100,2908403,,PPLX,Q314062,Heddernheim,50.165277777778,8.6472222222222,,,,,true,false,true,true,false
109215,Novaesium,fort,-30,2100,2864118,,PPLA3,,,,,,,,,false,false,true,false,false
109215,Novaesium,fort,-30,2100,3247434,,ADM3,Q6253,Rhein-Kreis Neuss,51.17,6.67,,,,,true,false,true,true,false
109215,Novaesium,fort,-30,2100,6557510,,ADM4,Q2948,Neuss,51.200277777778,6.6938888888889,,,,,true,false,true,true,false
109216,Pommiers oppidum,settlement,-330,2100,2986393,,PPL,,,,,,,,,false,false,true,false,false
109216,Pommiers oppidum,settlement,-330,2100,6425151,,ADM4,Q933398,Pommiers,49.393055555556,3.2705555555556,,,,,true,false,true,true,false
109224,Noviomagus/Nemetae,settlement,-30,640,2830582,,PPLA3,Q49278241,Speyer,49.32083,8.43111,,,,,true,false,true,true,false
109229,Oberaden,"fort-2, tower-defensive, fort",-30,2100,2861481,,PPL,,,,,,,,,false,false,true,false,false
109231,Ophoven,settlement,-30,2100,2797753,,PPL,Q2038351,Geistingen,51.1331,5.8089,,,,,true,false,true,true,false
109232,Orolaunum,settlement,-30,2100,2803072,,ADM3,Q93816,Arrondissement of Arlon,49.683333333333,5.7833333333333,,,,,true,false,true,true,false
109232,Orolaunum,settlement,-30,2100,2803073,,PPL,Q12359550,Arlon,49.67728,5.79505,,,,,true,false,true,true,false
109232,Orolaunum,settlement,-30,2100,2803074,,ADM4,Q675960,Arlon,49.683611111111,5.8166666666667,,,,,true,false,true,true,false
109235,Oudenburg,fort,300,2100,2789519,,PPL,Q21764272,Oudenburg,51.183605555556,3.004175,,,,,true,false,true,true,false
109235,Oudenburg,fort,300,2100,2789520,,ADM4,Q835128,Oudenburg,51.183333333333,3.0,1026663,Oudenburg,51.183333333333,3.0,true,true,true,true,true
109236,Ouindinon/Subdinnum,"fortified-settlement, settlement",-30,2100,2996175,,ADM3,Q701439,arrondissement of Le Mans,48.00177,0.2003,,,,,true,false,true,true,false
109236,Ouindinon/Subdinnum,"fortified-settlement, settlement",-30,2100,3003603,,PPLA2,,,,,,,,,false,false,true,false,false
109236,Ouindinon/Subdinnum,"fortified-settlement, settlement",-30,2100,6456407,,ADM4,Q1476,Le Mans,48.004166666667,0.19694444444444,,,,,true,false,true,true,false
109247,Gallo-Roman vicus at Pierrefonds,settlement,-30,2099,2987270,,PPL,Q818715,Pierrefonds,49.351111111111,2.9802777777778,,,,,true,false,true,true,false
109247,Gallo-Roman vicus at Pierrefonds,settlement,-30,2099,6438886,,ADM4,Q818715,Pierrefonds,49.351111111111,2.9802777777778,,,,,true,false,true,true,false
109249,Pîtres,"settlement, villa, bath",-30,2100,2986999,,PPL,Q1072945,Pîtres,49.319444444444,1.2258333333333,,,,,true,false,true,true,false
109249,Pîtres,"settlement, villa, bath",-30,2100,6614026,,ADM4,,,,,,,,,false,false,true,false,false
109254,Pons Saravi,settlement,-30,2100,2975967,,PPLA3,Q22544,Sarrebourg,48.734722222222,7.0538888888889,,,,,true,false,true,true,false
109254,Pons Saravi,settlement,-30,2100,6437857,,ADM4,,,,,,,,,false,false,true,false,false
109278,Ribemont-sur-Ancre,"sanctuary, temple-2",-330,2100,2983698,,PPL,Q626976,Ribemont-sur-Ancre,49.96,2.5655555555556,,,,,true,false,true,true,false
109278,Ribemont-sur-Ancre,"sanctuary, temple-2",-330,2100,6617764,,ADM4,,,,,,,,,false,false,true,false,false
109279,Ricciacum (or Ricciacus),"settlement, vicus",-30,2100,2960665,,PPLA3,Q20969315,Dalheim,49.54083,6.25972,,,,,true,false,true,true,false
109279,Ricciacum (or Ricciacus),"settlement, vicus",-30,2100,6693350,,ADM2,Q986412,Dalheim,49.543055555556,6.2583333333333,,,,,true,false,true,true,false
109281,Rigomagus,"settlement, fort",-30,640,2848335,,PPL,Q32253107,Remagen,50.578788888889,7.2270305555556,,,,,true,false,true,true,false
109287,Rotomagus,settlement,-30,2100,2982652,,PPLA,Q30974,Rouen,49.443055555556,1.1025,,,,,true,false,true,true,false
109287,Rotomagus,settlement,-30,2100,6454707,,ADM4,,,,,,,,,false,false,true,false,false
109292,Rumst,settlement,-30,2100,2787521,,PPL,Q21764648,Rumst,51.078302777778,4.4264694444444,,,,,true,false,true,true,false
109292,Rumst,settlement,-30,2100,2787522,,ADM4,Q943446,Rumst,51.0769,4.4233,,,,,true,false,true,true,false
109298,Saarbrücken,"settlement, archaeological-site",-30,2100,2842647,,PPLA,Q1724,Saarbrücken,49.233333333333,7.0,,,,,true,false,true,true,false
109298,Saarbrücken,"settlement, archaeological-site",-30,2100,3249068,,ADM3,Q6805,Regionalverband Saarbrücken,49.25,7.0,,,,,true,false,true,true,false
109301,Sagii,"label, people",300,640,2975340,,PPL,Q818913,Sées,48.60472,0.17139,,,,,true,false,true,true,false
109305,St-Aubin-sur-Gaillon,"sanctuary, temple-2",-30,2100,2981538,,PPL,,,,,,,,,false,false,true,false,false
109305,St-Aubin-sur-Gaillon,"sanctuary, temple-2",-30,2100,6430563,,ADM4,Q544613,Saint-Aubin-sur-Gaillon,49.147222222222,1.3294444444444,,,,,true,false,true,true,false
109307,St-Dié,settlement,-30,2100,2980826,,ADM3,Q669792,arrondissement of Saint-Dié-des-Vosges,48.2833,6.95,,,,,true,false,true,true,false
109307,St-Dié,settlement,-30,2100,2980827,,PPLA3,Q34427,Saint-Dié-des-Vosges,48.284166666667,6.9491666666667,,,,,true,false,true,true,false
109307,St-Dié,settlement,-30,2100,6615055,,ADM4,,,,,,,,,false,false,true,false,false
109321,Samarobriva Ambianorum,settlement,-330,2100,3037854,,PPLA2,Q41604,Amiens,49.891944444444,2.2977777777778,,,,,true,false,true,true,false
109321,Samarobriva Ambianorum,settlement,-330,2100,6455273,,ADM4,,,,,,,,,false,false,true,false,false
109326,Sauvenière,station,-30,2100,2787176,,PPL,,,,,,,,,false,false,true,false,false
109329,Scarponna,settlement,-30,2100,3021394,,PPL,,,,,,,,,false,false,true,false,false
109330,Aquae Segetae,"settlement, sanctuary, bath",-30,2100,2975466,,PPL,Q1381167,Sceaux-du-Gâtinais,48.105277777778,2.5966666666667,,,,,true,false,true,true,false
109330,Aquae Segetae,"settlement, sanctuary, bath",-30,2100,6434730,,ADM4,,,,,,,,,false,false,true,false,false
109333,Schwarzenacker,settlement,-30,2100,3207570,,PPL,,,,,,,,,false,false,true,false,false
109335,Segessera,settlement,-30,2100,3034802,,PPLA3,Q209093,Bar-sur-Aube,48.233055555556,4.7063888888889,,,,,true,false,true,true,false
109335,Segessera,settlement,-30,2100,6446923,,ADM4,Q209093,Bar-sur-Aube,48.233055555556,4.7063888888889,,,,,true,false,true,true,false
109338,Sinzig,"production, settlement, settlement-modern",-30,2099,2831852,,PPL,Q33487387,Sinzig,50.545278,7.251944,,,,,true,false,true,true,false
109348,Solimariaca,settlement,-30,2100,2973999,,PPL,Q49368085,Q49368085,48.4,5.73333,,,,,true,false,true,true,false
109348,Solimariaca,settlement,-30,2100,2973999,,PPL,Q781372,Soulosse-sous-Saint-Élophe,48.409166666667,5.7391666666667,,,,,true,false,true,true,false
109348,Solimariaca,settlement,-30,2100,6617907,,ADM4,Q49466269,Q49466269,48.40917,5.73917,,,,,true,false,true,true,false
109366,Tarvenna,settlement,-30,2100,2972936,,PPL,Q261399,Thérouanne,50.636666666667,2.2588888888889,,,,,true,false,true,true,false
109366,Tarvenna,settlement,-30,2100,6439910,,ADM4,,,,,,,,,false,false,true,false,false
109369,Taviers,settlement,-30,2100,2785809,,PPL,,,,,,,,,false,false,true,false,false
109379,Tienen,settlement,-30,2100,2785470,,PPL,Q31555441,Tienen,50.80767,4.94179,,,,,true,false,true,true,false
109379,Tienen,settlement,-30,2100,2785471,,ADM4,Q456550,Tienen,50.80748,4.93717,,,,,true,false,true,true,false
109381,"Settlement at Titelberg, Luxembourg",settlement,-330,2100,2960041,,MT,Q1463952,Titelberg,49.5375,5.8625,,,,,true,false,true,true,false
109381,"Settlement at Titelberg, Luxembourg",settlement,-330,2100,2960041,,MT,Q20969770,Titelberg,49.5388,5.8594,,,,,true,false,true,true,false
109384,Tourinnes-St-Lambert,settlement,-30,2100,2785344,,PPL,,,,,,,,,false,false,true,false,false
109386,Traiectus?,settlement,-30,2100,2751282,Maastricht Municipality,ADM2,Q1309,Maastricht,50.866666666667,5.6833333333333,,,,,true,false,true,true,false
109386,Traiectus?,settlement,-30,2100,2751283,Maastricht,PPLA,Q1309,Maastricht,50.866666666667,5.6833333333333,,,,,true,false,true,true,false
109390,Treveri,people,-330,640,2821164,,PPLA4,,,,,,,,,false,false,true,false,false
109396,Tullum,settlement,-30,2100,2972349,,ADM3,Q702629,arrondissement of Toul,48.672930555556,5.8904611111111,,,,,true,false,true,true,false
109396,Tullum,settlement,-30,2100,2972350,,PPLA3,Q154728,Toul,48.675,5.891666667,,,,,true,false,true,true,false
109396,Tullum,settlement,-30,2100,6454314,,ADM4,,,,,,,,,false,false,true,false,false
109398,Turnacum,settlement,-30,2100,2785340,,ADM3,Q2864069,Arrondissement de Tournai,50.62463,3.44815,,,,,true,false,true,true,false
109398,Turnacum,settlement,-30,2100,2785341,,PPLA3,Q173219,Tournai,50.605555555556,3.3880555555556,,,,,true,false,true,true,false
109398,Turnacum,settlement,-30,2100,2785341,,PPLA3,Q51462855,Tournai,50.606897222222,3.3896055555556,,,,,true,false,true,true,false
109398,Turnacum,settlement,-30,2100,2785342,,ADM4,Q94139,Arrondissement of Tournai,50.6,3.4,,,,,true,false,true,true,false
1094,Lopadusa (island),island,-30,2100,2524458,Lampedusa,ISL,Q107338,Lampedusa,35.515,12.58,1007796,Lampedusa,35.515,12.58,true,true,true,true,true
1094,Lopadusa (island),island,-30,2100,2524459,Lampedusa,PPLA3,Q30026482,Lampedusa,35.50142,12.60964,,,,,true,false,true,true,false
109407,Vacalus/Vahalis (river),river,-330,2100,2745133,Waal,STM,,,,,,,,,false,false,true,false,false
109413,Velzeke,settlement,-30,2100,2784903,,PPL,Q770968,Velzeke-Ruddershove,50.8828,3.7828,,,,,true,false,true,true,false
109414,Vendeuil-Caply,settlement,-330,2100,2970123,,PPL,Q973570,Vendeuil-Caply,49.6075,2.2891666666667,,,,,true,false,true,true,false
109414,Vendeuil-Caply,settlement,-330,2100,6439021,,ADM4,,,,,,,,,false,false,true,false,false
109418,Verneuil-en-Halatte,villa,-30,2100,2969806,,PPL,Q1389275,Verneuil-en-Halatte,49.276388888889,2.5222222222222,,,,,true,false,true,true,false
109418,Verneuil-en-Halatte,villa,-30,2100,6439025,,ADM4,,,,,,,,,false,false,true,false,false
109420,Vervigium,settlement,-30,2100,2784819,,PPL,Q3556298,Vervoz,50.3967,5.3735,,,,,true,false,true,true,false
109426,Vicus Contiomagus,"fort-2, settlement, fort",-30,2100,2855767,,PPL,,,,,,,,,false,false,true,false,false
109427,[Vicus Cruciniacum],"settlement, villa, archaeological-site",-30,2100,2953416,,PPLA3,Q31897342,Bad Kreuznach,49.841388888889,7.8672222222222,,,,,true,false,true,true,false
109427,[Vicus Cruciniacum],"settlement, villa, archaeological-site",-30,2100,6296826,,STNM,,,,,,,,,false,false,true,false,false
109427,[Vicus Cruciniacum],"settlement, villa, archaeological-site",-30,2100,6557855,,ADM4,Q7047,Bad Kreuznach,49.846944444444,7.8669444444444,,,,,true,false,true,true,false
109431,La Villeneuve-au-Châtelot,"production, settlement",-30,2100,3005497,,PPL,Q35709874,La Villeneuve-au-Châtelot,48.550277777778,3.6122222222222,,,,,true,false,true,true,false
109431,La Villeneuve-au-Châtelot,"production, settlement",-30,2100,6455520,,ADM4,Q1438549,La Villeneuve-au-Châtelot,48.550277777778,3.6119444444444,,,,,true,false,true,true,false
109439,Viroviacum,settlement,-30,2100,2783820,,PPL,Q21760253,Wervik,50.782725,3.0451722222222,,,,,true,false,true,true,false
109439,Viroviacum,settlement,-30,2100,2783821,,ADM4,Q318532,Wervik,50.7797,3.04,,,,,true,false,true,true,false
109441,Vodgoriacum,settlement,-30,2100,2783952,,PPL,,,,,,,,,false,false,true,false,false
109456,Roman Villa at Welschbillig,villa,300,2100,2811420,,PPLA4,Q49292871,Q49292871,49.85,6.56667,,,,,true,false,true,true,false
109456,Roman Villa at Welschbillig,villa,300,2100,6554813,,ADM4,Q553409,Welschbillig,49.855833333333,6.5675,,,,,true,false,true,true,false
109466,Wyompont,station,-30,2100,2783414,,PPL,,,,,,,,,false,false,true,false,false
109468,Yutz,settlement,-30,2100,3013701,,PPL,Q21983,Yutz,49.358888888889,6.1886111111111,,,,,true,false,true,true,false
109468,Yutz,settlement,-30,2100,3013701,,PPL,Q49371578,Q49371578,49.35571,6.1926,,,,,true,false,true,true,false
109468,Yutz,settlement,-30,2100,3034673,,PPL,,,,,,,,,false,false,true,false,false
109468,Yutz,settlement,-30,2100,6617159,,ADM4,Q49467085,Q49467085,49.3587,6.1892,,,,,true,false,true,true,false
1101,Lusitania (region),"region, label",,,2264397,Portugal,PCLI,Q45,Portugal,38.7,-9.1833333333333,,,,,true,false,false,false,false
1101,Lusitania (region),"region, label",,,8378511,,ADM1H,Q188650,Lusitania,38.7689,-7.2181,,,,,true,false,false,false,false
110149525,Tarxien (Malta),"sanctuary, temple-2",-5000,2100,2564445,Tarxien Temples,ANS,Q1064331,Tarxien Temples,35.869166666667,14.511944444444,,,,,true,false,true,true,false
110448342,Bosham Harbour,"port, settlement-modern",1700,2100,2655143,Bosham,PPL,Q2143046,Bosham,50.828938888889,-0.85948888888889,,,,,true,false,true,true,false
110448342,Bosham Harbour,"port, settlement-modern",1700,2100,7292005,,ADM4,Q2143046,Bosham,50.828938888889,-0.85948888888889,,,,,true,false,true,true,false
110448342,Bosham Harbour,"port, settlement-modern",1700,2100,7292005,,ADM4,Q24663576,Bosham,,,,,,,true,false,true,true,false
112487386,Sha'ar Hagolan,settlement,-10000,2100,293581,,PPL,,,,,,,,,false,false,true,false,false
112509596,Beni Hasan,cemetery,-2010,2100,359243,,PPL,Q817286,Beni Hasan,27.931388888889,30.875280555556,,,,,true,false,true,true,false
1136,Withdrawn duplicate: Moesia Superior,province-2,,,8378521,,ADM1H,,,,,,,,,false,false,false,false,false
116035285,Munychia,"hill, fort",-30,2100,8644194,,PPLX,Q12878825,Kastélla,37.939489,23.655967,,,,,true,false,true,true,false
118539,Abusina,fort-2,-30,2100,2931741,,PPL,Q1308020,Eining,48.8542,11.7707,,,,,true,false,true,true,false
118539,Abusina,fort-2,-30,2100,8436147,,RUIN,,,,,,,,,false,false,true,false,false
118547,Aenus (river),river,1700,2100,2775280,,STM,Q14369,Inn,46.413888888889,9.6666666666667,,,,,true,false,true,true,false
118554,*Alcmona (river),river,1700,2100,11703803,Alcmona,MUS,,,,,,,,,false,false,true,false,false
118572,Arae Flaviae,settlement,-30,2100,2843636,,PPLA3,Q82960,Rottweil,48.168055555556,8.6247222222222,,,,,true,false,true,true,false
118572,Arae Flaviae,settlement,-30,2100,6558118,,ADM4,,,,,,,,,false,false,true,false,false
118580,Augusta Vindelicum/Aelia Augusta,"settlement, amphitheatre",-30,2100,2954172,,PPLA2,,,,,,,,,false,false,true,false,false
118580,Augusta Vindelicum/Aelia Augusta,"settlement, amphitheatre",-30,2100,3220868,,ADM3,,,,,,,,,false,false,true,false,false
118580,Augusta Vindelicum/Aelia Augusta,"settlement, amphitheatre",-30,2100,6557107,,ADM4,Q2749,Augsburg,48.368888888889,10.897777777778,,,,,true,false,true,true,false
118583,Bac (river),river,300,2100,3204691,,PPL,Q4875273,Bač,45.631497,14.262494,,,,,true,false,true,true,false
118583,Bac (river),river,300,2100,3204692,,PPLA3,Q684630,Bač,45.388611111111,19.235277777778,,,,,true,false,true,true,false
118583,Bac (river),river,300,2100,3215085,,PPL,Q6743274,Mali Bač,45.4,19.2,,,,,true,false,true,true,false
118590,Batavi,fort,-30,2100,2855328,,PPLA3,Q120753915,Passau,48.5748229,13.4609744,,,,,true,false,true,true,false
118590,Batavi,fort,-30,2100,3220812,,ADM3,Q33158946,Kreisfreie Stadt Passau,48.58194,13.43306,,,,,true,false,true,true,false
118590,Batavi,fort,-30,2100,6556451,,ADM4,Q4190,Passau,48.5748229,13.4609744,,,,,true,false,true,true,false
118600,Biriciana,"fort-2, fort",-30,640,8504474,,ANS,Q638525,Weißenburg Roman Fort,49.0308,10.9625,,,,,true,false,true,true,false
118629,Cetium,settlement,-30,2100,2766428,Politischer Bezirk Sankt Pölten,ADM2,Q694393,St. Pölten District,48.183,15.667,,,,,true,false,true,true,false
118629,Cetium,settlement,-30,2100,2766429,,PPLA,Q21865352,St. Pölten,48.204444444444,15.624166666667,,,,,true,false,true,true,false
118657,Echzell,fort,-30,2100,2933772,,PPLA4,,,,,,,,,false,false,true,false,false
118657,Echzell,fort,-30,2100,6553206,,ADM4,Q567565,Echzell,50.383333333333,8.8833333333333,,,,,true,false,true,true,false
118673,Faviana,fort,-30,2100,2771766,,PPL,,,,,,,,,false,false,true,false,false
118673,Faviana,fort,-30,2100,7872920,,ADM3,Q669995,Mautern an der Donau,48.393611,15.5775,,,,,true,false,true,true,false
118716,Guntia,settlement,-30,640,2913555,,PPLA3,Q32518590,Günzburg,48.4534,10.2621,,,,,true,false,true,true,false
118731,Roman Heidelberg,settlement,-30,2100,2907911,,PPLA3,Q2966,Heidelberg,49.412222222222,8.71,,,,,true,false,true,true,false
118731,Roman Heidelberg,settlement,-30,2100,3220720,,ADM3,Q33159408,Stadtkreis Heidelberg,49.41056,8.69556,,,,,true,false,true,true,false
118731,Roman Heidelberg,settlement,-30,2100,6296847,,STNM,,,,,,,,,false,false,true,false,false
118731,Roman Heidelberg,settlement,-30,2100,6555638,,ADM4,,,,,,,,,false,false,true,false,false
118802,Lauriacum,"fort-2, settlement, fort",-30,2099,2772262,,PPLX,Q1869858,Lorch,48.2167,14.4667,,,,,true,false,true,true,false
118803,Lentia,fort-2,-30,2100,2772400,,PPLA,Q32094429,Linz,48.28377,14.31771,,,,,true,false,true,true,false
118803,Lentia,fort-2,-30,2100,2772400,,PPLA,Q41329,Linz,48.305833333333,14.286388888889,,,,,true,false,true,true,false
118803,Lentia,fort-2,-30,2100,7871502,,ADM3,,,,,,,,,false,false,true,false,false
118811,Lo(a)cus Felicis?,fort,-30,2100,2771783,,PPL,Q877469,Mauer bei Amstetten,48.1,14.8,,,,,true,false,true,true,false
118813,Lopodunum,settlement,-30,2100,2881980,,PPL,Q32072670,Ladenburg,49.475,8.60694,,,,,true,false,true,true,false
118813,Lopodunum,settlement,-30,2100,6558055,,ADM4,Q83225,Ladenburg,49.471944444444,8.6091666666667,,,,,true,false,true,true,false
118901,Ovilava,"settlement, settlement-modern",-30,2100,2761524,Wels,PPLA2,,,,,,,,,false,false,true,false,false
118901,Ovilava,"settlement, settlement-modern",-30,2100,7871309,,ADM2,Q178582,Wels,48.15,14.016666666667,,,,,true,false,true,true,false
118901,Ovilava,"settlement, settlement-modern",-30,2100,7871525,,ADM3,Q32242263,Wels,48.1744,14.0218,,,,,true,false,true,true,false
118929,Reginum/Castra Regina,"defensive-wall, fort",-30,2100,2849483,,PPLA2,Q116875405,Regensburg,49.0195333,12.0974869,,,,,true,false,true,true,false
118929,Reginum/Castra Regina,"defensive-wall, fort",-30,2100,3220857,,ADM3,Q32067968,Kreisfreie Stadt Regensburg,49.01315,12.1119,,,,,true,false,true,true,false
118929,Reginum/Castra Regina,"defensive-wall, fort",-30,2100,3220858,,ADM3,Q10429,Regensburg,49.02,12.12,,,,,true,false,true,true,false
118929,Reginum/Castra Regina,"defensive-wall, fort",-30,2100,6556611,,ADM4,Q2978,Regensburg,49.016666666667,12.083333333333,,,,,true,false,true,true,false
118985,Sumelocenna,settlement,-30,2100,6558161,,ADM4,Q7078,Rottenburg am Neckar,48.477222222222,8.9344444444444,,,,,true,false,true,true,false
119017,Manching,settlement,-330,2100,2873992,,PPL,Q32120296,Manching,48.71656,11.49393,,,,,true,false,true,true,false
122702818,Mausoleum of Galla Placidia,"church-2, tomb",300,2100,10287238,Mausoleo di Galla Placidia,HSTS,,,,,,,,,false,false,true,false,false
122919705,Arpadda,settlement,-1000,2100,163476,Tall Rif‘at,PPLA3,Q7697511,Tell Rifaat,36.473333333333,37.097222222222,,,,,true,false,true,true,false
124536979,Almonaster,settlement,640,2100,2521859,Almonaster la Real,PPL,,,,,,,,,false,false,true,false,false
125119394,Quirinal Hill,hill,-30,2100,3169658,,HLL,Q207896,Quirinal Hill,41.901111111111,12.488333333333,,,,,true,false,true,true,false
