place_id,pleiades_id,wikidata_qid,label,place_type,latitude,longitude,bbox,min_date,max_date,description,pleiades_uri,created,modified
plc_305095,305095,Q402726,Igilgili,"settlement, port",36.8212995,5.766168,"5.765676, 36.820982, 5.76666, 36.821617",-330,640,"Originally a Carthaginian trading post, Igilgili eventually came to be part of Mauretania Caesariensis as a Roman colony.",https://pleiades.stoa.org/places/305095,2010-11-10T18:40:53Z,2025-05-13T11:47:06Z
plc_403221,403221,Q13409862,Igilium (island),island,42.3548573849,10.9019988624,"10.8644751, 42.3165652, 10.9318306, 42.3897861",-30,2100,An island in the Tyrrhenian Sea with Etruscan and Roman occupation.,https://pleiades.stoa.org/places/403221,2010-11-15T18:57:21Z,2025-10-02T23:50:34Z
plc_403220,403220,Q13409862,Igilium (settlement and villa),"settlement, villa",42.3604324,10.920755,"10.918268, 42.3590838, 10.923242, 42.361781",-330,640,An ancient settlement and villa at modern Giglio Porto on the Italian island of Giglio.,https://pleiades.stoa.org/places/403220,2010-11-15T18:57:19Z,2022-12-20T21:26:33Z
plc_413174,413174,Q30026318,Iguvium,settlement,43.355464,12.573438,"12.573438, 43.355464, 12.573438, 43.355464",-550,2100,"An Umbrian hilltown, Iguvium is best known as the find-spot of the Iguvine Tables.",https://pleiades.stoa.org/places/413174,2018-06-08T00:00:16Z,2025-08-12T21:55:35Z
plc_599667,599667,Q511242,Ikaros (island),island,37.6321886895,26.1412412274,"26.0584336, 37.6225416, 26.2225602, 37.6381957",-30,2100,"An island in the Aegean Sea (modern Ikaria), now part of the modern country of Greece. According to Ovid, the island took its name from the burial place of Ikaros, son of Daidalos, whose fantastic flight on wings made by his father ended tragically in the sea nearby.",https://pleiades.stoa.org/places/599667,2025-10-29T00:16:11Z,2025-10-29T00:32:00Z
plc_246431,246431,Q15090,Ilerda,settlement,41.6159535,0.625938,"0.62579, 41.614118, 0.626086, 41.617789",-330,2100,"An ancient place, cited: BAtlas 25 F4 Ilerda",https://pleiades.stoa.org/places/246431,2018-06-07T23:52:56Z,2025-11-11T22:14:02Z
plc_265921,265921,Q31916723,Iliberri,settlement,37.176484,-3.597934,"-3.597934, 37.176484, -3.597934, 37.176484",-330,2100,An ancient settlement located to the west of modern Granada. Its precise location is unknown.,https://pleiades.stoa.org/places/265921,2018-06-08T00:45:32Z,2025-11-12T14:52:01Z
plc_265922,265922,Q31916107,Ilici/Helike,"settlement, archaeological-site",38.2396,-0.6953,"-0.6953, 38.2396, -0.6953, 38.2396",-750,2100,"The site of Ilici began as a pre-Roman settlement that eventually developed into a Roman municipium. The site continued into the Visigothic and Byzantine periods as a minor urban settlement, controlling a vast territory which reached old Lucentum. The settlement was relocated to the modern site of Elche in the Islamic period.",https://pleiades.stoa.org/places/265922,2010-09-24T19:03:16Z,2025-03-13T01:13:45Z
plc_256222,256222,Q23990884,Ilipa Magna,settlement,37.518215,-5.978254,"-5.978254, 37.518215, -5.978254, 37.518215",-550,2100,Ilipa Magna was located on the right bank of the Baetis river. It is now the modern Alcalá del Río. In antiquity it was notable for silver mines located nearby.,https://pleiades.stoa.org/places/256222,2010-11-09T19:34:55Z,2020-12-03T21:19:55Z
plc_550595,550595,Q22647,Ilium/Troia,settlement,39.9574380796,26.2385156164,"26.2361715, 39.9561932, 26.2398507, 39.9585298",-3000,2100,An ancient city of northwest Anatolia with occupation ranging from the Bronze Age to the Roman period. Troy features as the central setting of Homer's Iliad.,https://pleiades.stoa.org/places/550595,2018-06-07T23:59:56Z,2026-02-05T18:59:57Z
plc_246433,246433,Q23073,Ill(ib)erris/Helena,settlement,42.599218,2.972194,"2.972194, 42.599218, 2.972194, 42.599218",-550,2100,"An ancient place, cited: BAtlas 25 H3 Ill(ib)erris/Helena",https://pleiades.stoa.org/places/246433,2018-06-08T01:01:15Z,2021-05-17T15:46:17Z
plc_256225,256225,Q24012635,Iluro,settlement,36.822609,-4.706673,"-4.706673, 36.822609, -4.706673, 36.822609",-330,300,"An ancient place, cited: BAtlas 26 F5 Iluro",https://pleiades.stoa.org/places/256225,2010-11-09T19:34:59Z,2020-09-27T04:18:35Z
plc_246436,246436,Q24009568,Iluro,settlement,41.5395212,2.4478766,"2.447864, 41.5395114, 2.4478892, 41.539531",-330,640,"An ancient place, cited: BAtlas 25 H4 Iluro",https://pleiades.stoa.org/places/246436,2018-06-07T23:21:57Z,2024-10-17T15:27:54Z
plc_403222,403222,Q45328,Ilva/Aethalia (island),island,42.7709109716,10.2727999893,"10.1024963, 42.707497, 10.4441434, 42.8729471",-30,2100,"The largest island of the Tuscan Archipelago, Ilva (modern Elba) is located in the Tyrrhenian Sea 50 km east of Corsica. It is the third largest Italian island.",https://pleiades.stoa.org/places/403222,2010-11-15T18:57:22Z,2026-02-02T17:18:41Z
plc_501439,501439,Q1559296,Imbros (island),island,40.1633120125,25.8567128937,"25.6654487, 40.0914057, 26.014548, 40.2405006",-550,2100,The island of Imbros (modern Gökçeada in Turkey) was colonized by Athens in antiquity.,https://pleiades.stoa.org/places/501439,2023-08-20T11:31:45Z,2023-09-17T00:49:58Z
plc_501438,501438,Q10775499,Imbros (settlement),"settlement, settlement-modern",40.2333027,25.90081465,"25.8985823, 40.233058, 25.903047, 40.2335474",-750,2100,An ancient settlement (modern Kaleköy on the Turkish island of Gökçeada).,https://pleiades.stoa.org/places/501438,2018-06-08T00:58:18Z,2023-04-18T15:11:43Z
plc_432882,432882,Q3747926,Imeus (mountain),"mountain, pass",42.0633384,13.70441215,"13.703, 42.0628, 13.7058243, 42.0638768",300,2100,Imeus Mons is the name given in the Peutinger Table to a pass that leads from the Fucine lake to the territory of the Peligni; the Via Valeria crossed the pass which is now known as the Forca Caruso.,https://pleiades.stoa.org/places/432882,2010-11-11T23:25:51Z,2025-01-06T22:27:10Z
plc_246438,246438,Q196928,Imus Pyreneus,"fort-2, station",43.1641578781,-1.19836234475,"-1.1991693, 43.163597, -1.1975357, 43.1647765",-30,2100,"A Roman military installation and route station mentioned in the Antonine Itineraries, Imus Pyreneus is located in the modern French commune of Saint-Jean le Vieux.",https://pleiades.stoa.org/places/246438,2010-11-09T18:59:08Z,2021-12-06T11:48:24Z
plc_570313,570313,Q86381,Inachos (river),river,37.6742315324,22.6627920673,"22.535351, 37.5857709, 22.7496503, 37.7184508",2000,2099,A river located near Argos in modern Greece.,https://pleiades.stoa.org/places/570313,2017-10-27T20:51:05Z,2024-02-05T16:42:41Z
plc_50004,50004,Q668,India,"region, label",20.6367379616,79.5332605032,"75.2930356235, 20.6084969505, 83.7734346483, 20.6513272486",-330,300,The region of ancient India as understood by the Greeks and Romans.,https://pleiades.stoa.org/places/50004,2025-10-16T12:41:55Z,2025-10-16T12:41:56Z
plc_177540,177540,Q1113070,Intaranum,station,47.463654,3.256417,"3.256417, 47.463654, 3.256417, 47.463654",-330,2100,"An ancient place, cited: BAtlas 18 A2 Intaranum",https://pleiades.stoa.org/places/177540,2010-06-23T12:37:53Z,2023-11-11T05:33:17Z
plc_413178,413178,Q8621,Interamna Nahars,"settlement, settlement-modern",42.56219435,12.6436548,"12.6405466, 42.560247, 12.646763, 42.5641417",-750,2100,An Umbrian center founded in the seventh century B.C. that became an important Roman municipality along the Via Flaminia.,https://pleiades.stoa.org/places/413178,2010-11-12T15:28:17Z,2023-07-25T22:02:10Z
plc_413179,413179,Q16284,Interamnia Praetuttiorum,settlement,42.661254,13.698507,"13.698507, 42.661254, 13.698507, 42.661254",-750,2100,Originally a settlement of the Praetuttii located at the confluence of the rivers Tordino and Vezzola (modern Teramo).,https://pleiades.stoa.org/places/413179,2010-11-12T15:28:18Z,2025-06-29T23:57:50Z
plc_197323,197323,Q187812,Intercisa,fort,46.9754585,18.936992,"18.936775, 46.974661, 18.937209, 46.976256",-30,2100,"An ancient place, cited: BAtlas 20 F3 Intercisa",https://pleiades.stoa.org/places/197323,2009-10-20T13:32:52Z,2023-11-12T00:28:20Z
plc_1043,1043,Q4918,Internum Mare,water-open,34.6552056908,14.4493666951,"-19.665682, -2.282222, 37.219766, 44.2385238",-1000,2100,The Mediterranean Sea or Mare Nostrum is a sea connected to the Atlantic Ocean that is surrounded almost completely by land.,https://pleiades.stoa.org/places/1043,2010-06-24T14:11:15Z,2025-12-26T21:09:03Z
plc_413181,413181,Q30022251,Interocrium,settlement,42.41605,13.080933,"13.080933, 42.41605, 13.080933, 42.41605",-30,640,A Sabine town that was later known as a mansio on the course of the Via Salaria.,https://pleiades.stoa.org/places/413181,2010-11-12T15:28:21Z,2025-07-05T10:33:23Z
plc_540837,540837,Q12364626,Iolkos,settlement,39.366305,22.96886,"22.96886, 39.366305, 22.96886, 39.366305",-750,640,"Iolkos was an ancient city located in Magnesia, Thessaly, Greece.",https://pleiades.stoa.org/places/540837,2018-06-07T21:42:37Z,2025-12-17T03:30:57Z
plc_1046,1046,Q37495,Ionium Mare,water-open,38.8454140217,17.1063908357,"14.8356473, 36.8362943, 22.161202, 40.2220096",-750,640,"The Ionian Sea, located south of the Adriatic Sea, is an elongated embayment of the Mediterranean Sea.",https://pleiades.stoa.org/places/1046,2010-06-24T14:11:17Z,2025-06-17T00:06:43Z
plc_687931,687931,Q180294,Ioppe,"settlement, port",32.053079,34.7499295,"34.74774, 32.052436, 34.752119, 32.053722",-2000,2000,Ioppe (Jaffa) is an ancient port city in Iudaea.,https://pleiades.stoa.org/places/687931,2024-04-09T15:40:34Z,2025-11-07T17:14:10Z
plc_687932,687932,Q40059,Iordanes (river),river,32.3570487292,35.5643509456,"35.5189087, 31.758258, 35.6309601, 33.1864496",-18000,2100,Iordanes fl. (the Jordan river).,https://pleiades.stoa.org/places/687932,2009-09-17T12:33:04Z,2025-11-06T19:19:04Z
plc_599673,599673,Q216993,Ios (island),island,36.716667,25.333333,"25.333333, 36.716667, 25.333333, 36.716667",1700,2100,One of the Cycladic Islands.,https://pleiades.stoa.org/places/599673,2023-08-23T23:15:50Z,2023-08-23T23:22:14Z
plc_599672,599672,Q216993,Ios (settlement),"settlement, settlement-modern",36.7231329,25.28259345,"25.282229, 36.7229308, 25.2829579, 36.723335",-750,2100,"An ancient place, cited: BAtlas 61 A4 Ios",https://pleiades.stoa.org/places/599672,2018-06-07T23:01:26Z,2018-06-07T23:01:28Z
plc_678201,678201,Q49004232,Iotapata,"settlement, archaeological-site, tell",32.83226775,35.2776164,"35.2775, 32.832222, 35.2777328, 32.8323135",-720,2100,A Hellenistic village that later became a key site during the Great Jewish Revolt.,https://pleiades.stoa.org/places/678201,2018-06-08T11:54:41Z,2023-05-18T19:12:08Z
plc_648650,648650,Q1434907,Iotape,settlement,36.319955378,32.2368032643,"32.2337361, 36.3189721, 32.2421851, 36.3210468",-330,640,"An ancient settlement, located at modern Aytap on the southern coast of Turkey.",https://pleiades.stoa.org/places/648650,2019-08-14T16:43:54Z,2022-04-19T09:52:29Z
plc_20493,20493,Q41735,Iouernikos Okeanos,water-open,53.6666671,-5.0000001,"-5.0000001, 53.6666671, -5.0000001, 53.6666671",-30,2100,The Irish Sea separates the islands of Ireland and Great Britain.,https://pleiades.stoa.org/places/20493,2010-09-22T20:45:17Z,2025-02-11T02:28:58Z
plc_256226,256226,Q23990982,Ipagrum/Epagrum,settlement,37.5178095,-4.658228,"-4.660417, 37.515021, -4.656039, 37.520598",-330,2100,"An ancient place, cited: BAtlas 26 F4 Ipagrum/Epagrum",https://pleiades.stoa.org/places/256226,2018-06-08T00:56:20Z,2019-12-17T19:57:55Z
plc_187422,187422,Q365900,Irgenhausen,fort,47.358208,8.792553,"8.792553, 47.358208, 8.792553, 47.358208",300,2100,"An ancient place, cited: BAtlas 19 A2 Irgenhausen",https://pleiades.stoa.org/places/187422,2010-06-23T12:50:44Z,2021-07-29T17:55:31Z
plc_383680,383680,Q30031934,Iria/Forum Iulii Iriensium,settlement,44.992219,9.00968,"9.00968, 44.992219, 9.00968, 44.992219",-30,640,Iria/Forum Iulii Iriensium (modern Voghera) was located along the road from Placentia to Dertona. An Augustan colony was established there (colonia Forum Iulium Iriensium) that was then destroyed in the first century AD.,https://pleiades.stoa.org/places/383680,2010-11-15T17:57:03Z,2025-03-30T20:28:25Z
plc_79531,79531,Q134672,Isca Dumnoniorum,"fort-2, settlement, settlement-modern",50.725562,-3.5269108,"-3.5269108, 50.725562, -3.5269108, 50.725562",-30,2100,"Isca Dumnoniorum (modern Exeter) was a Roman military complex and later town that was the likely base of Legio II Augusta in the first century, prior to its move to Isca Silurum.",https://pleiades.stoa.org/places/79531,2022-11-28T18:29:28Z,2025-01-18T22:33:44Z
plc_79532,79532,Q19699,Isca Silurum,fort-2,51.610323,-2.955263,"-2.955263, 51.610323, -2.955263, 51.610323",-30,2100,Roman legionary fortress at present-day Caerleon. Base of Legio II Augusta from ca. A.D. 75-300. Also known as Isca Augusta and Isca Silurum.,https://pleiades.stoa.org/places/79532,2022-11-28T18:32:33Z,2024-11-06T22:05:03Z
plc_197329,197329,Q203767,Issa (island),island,43.0469391734,16.1573423462,"16.0487874, 43.0051191, 16.2581582, 43.0816728",-550,2100,"An island in the Adriatic, known today as Vis (Croatian) and Lissa (Italian).",https://pleiades.stoa.org/places/197329,2009-10-20T13:32:59Z,2021-06-13T15:56:56Z
plc_570317,570317,Q215200,Isthmos,isthmus,37.941389,22.987778,"22.987778, 37.941389, 22.987778, 37.941389",1700,2100,The Isthmus of Corinth is a narrow land bridge connecting the Peloponnese peninsula to the Greek mainland.,https://pleiades.stoa.org/places/570317,2025-10-29T00:15:46Z,2026-02-09T03:45:22Z
plc_599675,599675,Q966918,Istros (island),island,36.662544984,27.1211652283,"27.103365, 36.639576, 27.144842, 36.6818039",1700,2100,The modern Aegean island of Giali.,https://pleiades.stoa.org/places/599675,2024-02-09T20:03:16Z,2024-02-09T21:16:23Z
plc_89209,89209,Q3362320,Isurium,"fort-2, settlement",54.0906269505,-1.38333650603,"-1.3851225, 54.0898018, -1.3819008, 54.0914647",-30,2100,Isurium (modern Aldborough) was a Roman settlement - and likely fort - along Dere Street.,https://pleiades.stoa.org/places/89209,2025-02-25T17:43:48Z,2025-02-25T17:53:51Z
plc_256231,256231,Q658893,Italica,settlement,37.4418601531,-6.04391157024,"-6.3561198, 36.7967251, -2.7617124, 38.1920078",-330,640,A city in Spain founded in 206 B.C. by Publius Cornelius Scipio Africanus as a site at which to settle Roman soldiers wounded in the Battle of Ilipa.,https://pleiades.stoa.org/places/256231,2018-06-07T20:57:31Z,2025-04-14T13:42:48Z
plc_589824,589824,Q1753984,Itanos,"settlement, archaeological-site",35.2632594885,26.2629785762,"26.260801, 35.2621542, 26.2648579, 35.264548",-750,2099,An ancient coastal settlement of east Crete. The site is located north of the palm forest at Vai and has provided evidence for occupation from the archaic period through late antiquity.,https://pleiades.stoa.org/places/589824,2023-08-24T17:10:52Z,2023-09-23T18:04:50Z
plc_530906,530906,Q187471,Ithaca (island),island,38.4003169785,20.6928086058,"20.6146483, 38.3002994, 20.766938, 38.5034843",-750,2100,"A rocky, Ionian island located off the west coast of Greece that boasted important natural harbors. By historical Greek times, the island was assumed to be identical with the Ithaca of Homer (i.e., the home of Odysseus) and a hero cult dedicated to him was active there.",https://pleiades.stoa.org/places/530906,2023-05-19T17:49:06Z,2025-10-29T00:34:31Z
plc_530905,530905,Q187471,Ithaca (settlement),settlement,38.44193,20.638399,"20.638399, 38.44193, 20.638399, 38.44193",-750,2099,"The ancient city of Ithaca on the homonymous Aegean island. Following RE, BAtlas locates it at the small, protected harbor of Polis on the island's northwest coast.",https://pleiades.stoa.org/places/530905,2025-10-23T19:31:05Z,2025-10-28T15:00:22Z
plc_540841,540841,Q20552981,Ithome/Thamiai (Thessaly),"fort-2, settlement",39.4155470332,21.8018374772,"21.8015385, 39.415183, 21.8021496, 39.4158615",-750,2099,"A town in the Hestiaiotis region between Metropolis and Gomphoi. Now modern Phanari, where the visible architecture on the acropolis largely belongs to Byzantine and Ottoman fortresses.",https://pleiades.stoa.org/places/540841,2023-08-24T17:23:37Z,2024-11-24T21:16:19Z
plc_981527,981527,Q1003997,Iudaea (province),"province, province-2",32.331417,35.228586,"35.190652, 32.276414, 35.26652, 32.38642",-30,300,"The Roman province of Iudaea, incorporating the historical regions of Judea, Samaria, and Idumaea, was established in 6 CE, when the former tetrarchy of Herod Archelaus came under direct Roman administration. Following the Bar Kokhba War (132-135), Hadrian changed the province's name to Palaestina, and in the mid- to late 4th century CE the area was divided into three provinces (Palaestina Prima, Secunda, and Tertia or Salutaris).",https://pleiades.stoa.org/places/981527,2025-02-13T23:25:20Z,2025-02-14T01:36:32Z
plc_109069,109069,Q837563,Iuliobona,settlement,49.5196055,0.53567465,"0.535291, 49.517863, 0.5360583, 49.521348",-30,2100,A settlement of the Caletes in Gallia Belgica,https://pleiades.stoa.org/places/109069,2018-06-07T23:07:31Z,2025-08-22T13:41:20Z
plc_138400,138400,Q700420,Iuliomagus,settlement,47.469175,-0.549081,"-0.549081, 47.469175, -0.549081, 47.469175",-30,2100,"An ancient place, cited: BAtlas 14 E1 Iuliomagus",https://pleiades.stoa.org/places/138400,2010-06-21T12:20:22Z,2023-11-12T00:18:41Z
plc_187430,187430,Q30032012,Iulium Carnicum,settlement,46.460709,13.025781,"13.025781, 46.460709, 13.025781, 46.460709",-30,2100,Iulium Carnicum (modern Zuglio) was a Roman settlement built atop an indigenous settlement after 52 BC. It was a dependency of Aquileia.,https://pleiades.stoa.org/places/187430,2018-06-08T11:59:54Z,2024-01-25T00:18:02Z
plc_187432,187432,Q34713,Iuvavum,settlement,47.7991735,13.0455165,"13.044412, 47.797844, 13.046621, 47.800503",-30,2100,"An ancient place, cited: BAtlas 19 F2 Iuvavum",https://pleiades.stoa.org/places/187432,2010-06-23T12:50:52Z,2025-07-16T21:52:10Z
plc_177545,177545,Q242639,Izernore,"sanctuary, settlement",46.2209249667,5.55608003333,"5.554756, 46.2196, 5.5586589, 46.2233993",-30,2100,"An ancient place, cited: BAtlas 18 C3 Izernore",https://pleiades.stoa.org/places/177545,2010-06-23T12:37:56Z,2016-09-20T19:32:58Z
plc_45016676,45016676,Q21590619,Jabal al-Bayḍā,hill,36.2132804,39.9982596,"39.9982596, 36.2132804, 39.9982596, 36.2132804",-2950,2100,"Hill southwest of Mount 'Abd al-'Aziz in Syria. The peak at the southwestern end of the hill is known as Rās et-Tell. Excavations were carried out there by Max von Oppenheim in the early 20th century, uncovering sculptures and graves from the Bronze Age.",https://pleiades.stoa.org/places/45016676,2018-10-25T16:24:12Z,2018-10-26T16:50:21Z
plc_138402,138402,Q1436738,Jaunay-Clan,settlement,46.685465,0.370679,"0.370679, 46.685465, 0.370679, 46.685465",-30,2100,"An ancient place, cited: BAtlas 14 F2 Jaunay-Clan",https://pleiades.stoa.org/places/138402,2010-06-21T12:20:23Z,2024-10-17T22:55:48Z
plc_687917,687917,Q5687,Jericho,"settlement, archaeological-site",31.8710168261,35.4441417538,"35.4432198, 31.8693835, 35.4454109, 31.8725557",-18000,2100,"An ancient site in the Jordan valley with occupation beginning ca. 11,000 years BP. The tell of Hierichous (Jericho) has more than 20 settlement horizons, ranging from Natufian Hunter-Gatherers to modern.",https://pleiades.stoa.org/places/687917,2018-06-08T00:13:00Z,2025-12-07T01:03:59Z
plc_288089732,288089732,Q2006535,Jrvezh,settlement,40.1882940589,44.634843023,"44.6145838, 40.179856, 44.6512713, 40.1970021",300,2100,"Village east of Yerevan in Armenia. The town, which has been settled since at least the 5th century CE, contains a 7th-century chapel.",https://pleiades.stoa.org/places/288089732,2019-06-26T17:43:45Z,2019-06-26T21:20:58Z
plc_857177,857177,Q513980,Kabeira/Neocaesarea/Diospolis/Sebaste/Hadriane,settlement,40.5892125,37.0201215,"36.951027, 40.568442, 37.089216, 40.609983",-330,2099,"An ancient place, cited: BAtlas 87 B4 Kabeira/Neocaesarea/Diospolis/Sebaste/Hadriane",https://pleiades.stoa.org/places/857177,2011-05-13T21:37:59Z,2025-12-08T10:08:13Z
plc_379400932,379400932,Q6088816,Kabnak,"settlement, archaeological-site",32.0805374359,48.3282831581,"48.3276, 32.0794296, 48.3307983, 32.0823977",-1500,2100,"An important town of the Middle Elamite period discovered at the archaeological site of Haft Tepe in southwestern Iran. The site was an important center of the Elamite kingdom in the 15th century BCE, and also shows signs of inhabitation from the Parthian to the Early Islamic periods.",https://pleiades.stoa.org/places/379400932,2019-02-14T20:42:54Z,2023-05-23T02:35:30Z
plc_59885,59885,Q5838,Kabul,"settlement, settlement-modern",34.5207619,69.1713351,"69.1624302, 34.5197058, 69.18024, 34.521818",-1200,2100,"Pre-modern settlement at and around the area of modern Kabul, Afghanistan has been known by various names in a variety of languages and periods. Excavations begun in the early twenty-first century have significantly extended scholarly understanding established in the early-to-mid 20th century.",https://pleiades.stoa.org/places/59885,2025-10-16T12:41:49Z,2025-11-03T02:01:14Z
plc_678215,678215,Q2585161,Kadasa,settlement,33.11071425,35.5304471,"35.529938, 33.1101085, 35.5309562, 33.11132",-540,2100,"A multi-period settlement, with Bronze Age to Roman occupation, most notably the site of a large, Persian and Hellenistic administrative building.",https://pleiades.stoa.org/places/678215,2009-09-16T20:03:02Z,2024-10-17T03:29:08Z
plc_786047,786047,Q22928666,Kaine/Maximianopolis,settlement,26.1498853333,32.7018756667,"32.674131, 26.115273, 32.7238, 26.1704",-2600000,2100,"An ancient place, cited: BAtlas 80 B1 Kaine/Maximianopolis",https://pleiades.stoa.org/places/786047,2018-06-08T00:42:26Z,2024-12-27T01:13:38Z
plc_863815,863815,Q183394,Kainepolis,settlement,40.176099,44.292264,"44.292264, 40.176099, 44.292264, 40.176099",-330,2100,"Major city of Armenia. Inhabited since the Neolithic Period, the city was capital of the Arsacid Kingdom of Armenia from 120-330 CE, and became a major religious center with the construction of Etchmiadzin Cathedral in the early 4th century.",https://pleiades.stoa.org/places/863815,2010-10-05T17:23:55Z,2025-05-09T13:19:45Z
plc_491625,491625,Q12282914,Kaisareia,settlement,40.171821,21.841153,"21.841153, 40.171821, 21.841153, 40.171821",300,640,"An ancient settlement of west Macedonia, mentioned by Procopius as one of many whose fortifications were reconstructed under Justinian.",https://pleiades.stoa.org/places/491625,2023-12-19T20:56:24Z,2023-12-19T22:28:10Z
plc_844959,844959,Q6830320,Kaisareia/Hadrianopolis/Proseilemmene,settlement,40.9259818,32.4913727,"32.4913727, 40.9259818, 32.4913727, 40.9259818",-100,2100,"An ancient place, cited: BAtlas 86 C3 Kaisareia/Hadrianopolis/Proseilemmene",https://pleiades.stoa.org/places/844959,2009-10-20T10:12:17Z,2025-02-07T04:08:38Z
plc_570323,570323,Q167895,Kalamai,settlement,37.045209,22.178607,"22.178607, 37.045209, 22.178607, 37.045209",-330,300,"An ancient place, cited: BAtlas 58 C3 Kalamai",https://pleiades.stoa.org/places/570323,2018-06-07T21:07:17Z,2025-03-14T13:11:35Z
plc_570325,570325,Q1443132,Kalaureia (island),island,37.5268946789,23.4762749275,"23.4218327, 37.5009024, 23.5243352, 37.5602289",-750,2100,"An island near the coast of Troezen in the Peloponnesus, now known as Poros.",https://pleiades.stoa.org/places/570325,2018-06-07T23:05:37Z,2024-11-20T20:31:03Z
plc_501450,501450,Q216907,Kallipo(u)lis,"settlement, port",40.4139,26.6807775,"26.677435, 40.410353, 26.68412, 40.417447",-330,2000,Kallipo(u)lis was founded by the Macedonians in the fifth century BC.,https://pleiades.stoa.org/places/501450,2018-06-07T23:36:21Z,2018-09-23T02:12:34Z
plc_442625,442625,Q30025972,Kallipolis/Anxa,settlement,40.056251,17.978842,"17.978842, 40.056251, 17.978842, 40.056251",-750,2100,"Kallipolis/Anxa in legend was said to have been founded by Idomeneus of Crete, while Pliny the Elder credits Senonian Gauls as founders. It is most likely that the site was a Messapic settlement.",https://pleiades.stoa.org/places/442625,2018-06-07T23:24:30Z,2025-06-10T14:16:48Z
plc_589834,589834,Q11818846,Kaloi Limenes,bay,34.93182,24.81228,"24.81228, 34.93182, 24.81228, 34.93182",-30,2100,"An embayment of the Mediterranean Sea on the southern coastline of Crete, some 7 km east of Cape Lithinon, 2 km west of Lasaia, and 10 km west of Lebena. The location is noted for the visit of the Christian apostle St. Paul in ca. 47 CE.",https://pleiades.stoa.org/places/589834,2022-05-30T15:07:25Z,2024-02-05T16:46:49Z
plc_226646,226646,Q1555482,Kalos Limen?,"settlement, port",45.5172197045,32.7141268303,"32.712464, 45.5165667, 32.7161819, 45.5182465",-550,2100,"An ancient place, cited: BAtlas 23 F3 Kalos Limen?",https://pleiades.stoa.org/places/226646,2018-06-07T23:01:41Z,2022-03-01T12:45:07Z
plc_678219,678219,Q753812,Kana,settlement,33.2088889,35.2994444,"35.2994444, 33.2088889, 35.2994444, 33.2088889",-30,2100,Kana is a site of Christian pilgrimage located in southern Lebanon.,https://pleiades.stoa.org/places/678219,2009-09-16T20:03:05Z,2013-11-19T21:41:22Z
plc_589838,589838,Q547776,Kantanos,settlement,35.330337,23.738349,"23.738349, 35.330337, 23.738349, 35.330337",-330,2100,An ancient settlement and associated mine at modern Kandanos in west Crete.,https://pleiades.stoa.org/places/589838,2023-08-25T16:51:56Z,2025-04-22T21:21:55Z
plc_884166,884166,Q31583,Kapan,fort,39.2022,46.418948,"46.418948, 39.2022, 46.418948, 39.2022",300,640,"An ancient place, cited: BAtlas 90 B1 Kapan",https://pleiades.stoa.org/places/884166,2010-10-05T20:17:37Z,2012-10-20T23:58:38Z
plc_501455,501455,Q21080095,Kapros,settlement,40.59221,23.780104,"23.780104, 40.59221, 23.780104, 40.59221",-330,300,"An ancient place, cited: BAtlas 51 B3 Kapros",https://pleiades.stoa.org/places/501455,2018-06-08T10:42:28Z,2024-05-21T01:15:43Z
plc_501456,501456,Q21080095,Kapros (island),island,40.6159189195,23.8054124421,"23.8017753, 40.6145989, 23.8092345, 40.6177904",-30,2100,"Modern Kafkanas island, which lies just off the northeast coast of the Chalkidike in the Strymonic Gulf.",https://pleiades.stoa.org/places/501456,2021-12-24T12:07:49Z,2023-08-29T03:06:11Z
plc_844971,844971,Q34961135,Karambis,cape,42.01957,33.3447,"33.3447, 42.01957, 33.3447, 42.01957",-330,2100,"A coastal promontory located northwest of Doğanyurt, Turkey. Modern Kerembe burnu.",https://pleiades.stoa.org/places/844971,2009-10-20T10:12:28Z,2021-12-07T01:14:35Z
plc_736932,736932,Q657455,Karanis,settlement,29.5182407695,30.9034261769,"30.8989565, 29.5149735, 30.9061266, 29.5217928",-330,2100,"Karanis was a settlement (κώμη) located on the northern edge of the Fayum, now Kom Ausīm. Ptolemy II Philadelphus established Karanias in order to settle Greek mercenaries among indigenous Egyptians. This foundation, and others, also aimed to exploit the agricultural fertility of the Fayum depression.",https://pleiades.stoa.org/places/736932,2009-09-09T06:50:34Z,2024-06-10T19:05:51Z
plc_890432540,890432540,Q6393691,Karbalāʾ,settlement,32.5,43.5,"43.0, 32.0, 44.0, 33.0",-1200,2000,A place from the TAVO Index,https://pleiades.stoa.org/places/890432540,2013-08-22T17:36:42Z,2025-12-03T22:39:10Z
plc_570330,570330,Q3068920,Kardamyle (Messenia),settlement,36.884777,22.237649,"22.237649, 36.884777, 22.237649, 36.884777",-750,2099,"An ancient place, cited: BAtlas 58 C4 Kardamyle",https://pleiades.stoa.org/places/570330,2025-12-19T00:40:36Z,2026-01-08T05:02:45Z
plc_570331,570331,Q21601680,Karnasion,sanctuary,37.266348,21.948808,"21.948808, 37.266348, 21.948808, 37.266348",-750,300,"An ancient place, cited: BAtlas 58 B3 Karnasion",https://pleiades.stoa.org/places/570331,2018-06-08T11:01:30Z,2018-06-08T11:01:32Z
